# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  136       5.348931431347e-10       1.524343217258e-13      -5.969134080879e-12       0.000000000000e+00       4.372850809920e-12       7.169524317588e-13      -4.887523624810e-15 
  137       5.396517546865e-10       1.527659094388e-13      -6.019019091960e-12       0.000000000000e+00       4.282879152918e-12       7.060997643407e-13      -4.833427727675e-15 
  138       5.444023518321e-10       1.530310726982e-13      -6.066480728016e-12       0.000000000000e+00       4.195049112636e-12       6.954378825260e-13      -4.777939747977e-15 
  139       5.491439684776e-10       1.532296609442e-13      -6.111458845246e-12       0.000000000000e+00       4.109368160574e-12       6.849691878830e-13      -4.721135483917e-15 
  140       5.538755922076e-10       1.533616005462e-13      -6.153894204565e-12       0.000000000000e+00       4.025835424005e-12       6.746952249633e-13      -4.663094091601e-15 
  141       5.585961631750e-10       1.534268964784e-13      -6.193728509631e-12       0.000000000000e+00       3.944441467971e-12       6.646166577476e-13      -4.603898125329e-15 
  142       5.633045729916e-10       1.534256339956e-13      -6.230904444867e-12       0.000000000000e+00       3.865168077273e-12       6.547332460916e-13      -4.543633577875e-15 
  143       5.679996636178e-10       1.533579803083e-13      -6.265365713487e-12       0.000000000000e+00       3.787988038469e-12       6.450438221721e-13      -4.482389920782e-15 
  144       5.726802262533e-10       1.532241862588e-13      -6.297057075520e-12       0.000000000000e+00       3.712864921869e-12       6.355462669325e-13      -4.420260144644e-15 
  145       5.773450002271e-10       1.530245879961e-13      -6.325924385838e-12       0.000000000000e+00       3.639752863527e-12       6.262374865290e-13      -4.357340799395e-15 
  146       5.819926718878e-10       1.527596086524e-13      -6.351914632175e-12       0.000000000000e+00       3.568596347241e-12       6.171133887764e-13      -4.293732034596e-15 
  147       5.866218734936e-10       1.524297600175e-13      -6.374975973161e-12       0.000000000000e+00       3.499329986543e-12       6.081688595937e-13      -4.229537639721e-15 
  148       5.912311821029e-10       1.520356442153e-13      -6.395057776335e-12       0.000000000000e+00       3.431878306694e-12       5.993977394506e-13      -4.164865084445e-15 
  149       5.958191184642e-10       1.515779553790e-13      -6.412110656183e-12       0.000000000000e+00       3.366155526685e-12       5.907927998126e-13      -4.099825558931e-15 
  150       6.003841459064e-10       1.510574813266e-13      -6.426086512153e-12       0.000000000000e+00       3.302065341223e-12       5.823457195875e-13      -4.034534014117e-15 
  151       6.049246692292e-10       1.504751052366e-13      -6.436938566682e-12       0.000000000000e+00       3.239500702732e-12       5.740470615709e-13      -3.969109202003e-15 
  152       6.094390335930e-10       1.498318073235e-13      -6.444621403227e-12       0.000000000000e+00       3.178343603345e-12       5.658862488923e-13      -3.903673715939e-15 
  153       6.139256419471e-10       1.491286558850e-13      -6.449091248265e-12       0.000000000000e+00       3.118489434141e-12       5.578540511018e-13      -3.838338306072e-15 
  154       6.183833219290e-10       1.483667759823e-13      -6.450306766791e-12       0.000000000000e+00       3.059923069017e-12       5.499503519837e-13      -3.773153100695e-15 
  155       6.228109911065e-10       1.475473810300e-13      -6.448228413599e-12       0.000000000000e+00       3.002649469097e-12       5.421770621131e-13      -3.708151907260e-15 
  156       6.272075410027e-10       1.466717847711e-13      -6.442818234881e-12       0.000000000000e+00       2.946669648937e-12       5.345356634148e-13      -3.643367490313e-15 
  157       6.315718365897e-10       1.457414028979e-13      -6.434039907495e-12       0.000000000000e+00       2.891980583695e-12       5.270271983905e-13      -3.578831531697e-15 
  158       6.359027157828e-10       1.447577546738e-13      -6.421858778235e-12       0.000000000000e+00       2.838575116291e-12       5.196522593463e-13      -3.514574590753e-15 
  159       6.401989889342e-10       1.437224645548e-13      -6.406241903094e-12       0.000000000000e+00       2.786441864579e-12       5.124109776200e-13      -3.450626064520e-15 
  160       6.444594383271e-10       1.426372638105e-13      -6.387158086534e-12       0.000000000000e+00       2.735565128507e-12       5.053030128082e-13      -3.387014147938e-15 
  161       6.486828176696e-10       1.415039921460e-13      -6.364577920756e-12       0.000000000000e+00       2.685924797283e-12       4.983275419942e-13      -3.323765794047e-15 
  162       6.528678515885e-10       1.403245993230e-13      -6.338473824961e-12       0.000000000000e+00       2.637496256545e-12       4.914832489748e-13      -3.260906674192e-15 
  163       6.570132351235e-10       1.391011467813e-13      -6.308820084624e-12       0.000000000000e+00       2.590250295522e-12       4.847683134880e-13      -3.198461138220e-15 
  164       6.611176332205e-10       1.378358092606e-13      -6.275592890759e-12       0.000000000000e+00       2.544153014198e-12       4.781804004401e-13      -3.136452174686e-15 
  165       6.651796802265e-10       1.365308764212e-13      -6.238770379187e-12       0.000000000000e+00       2.499165730482e-12       4.717166491331e-13      -3.074901371050e-15 
  166       6.691979793827e-10       1.351887544662e-13      -6.198332669801e-12       0.000000000000e+00       2.455244887373e-12       4.653736624922e-13      -3.013828873881e-15 
  167       6.731711023185e-10       1.338119677623e-13      -6.154261905838e-12       0.000000000000e+00       2.412341960120e-12       4.591474962929e-13      -2.953253349056e-15 
  168       6.770975885462e-10       1.324031604617e-13      -6.106542293142e-12       0.000000000000e+00       2.370403363395e-12       4.530336483887e-13      -2.893191941965e-15 
  169       6.809759449537e-10       1.309650981233e-13      -6.055160139436e-12       0.000000000000e+00       2.329370358451e-12       4.470270479380e-13      -2.833660237708e-15 
  170       6.848046452997e-10       1.295006693341e-13      -6.000103893585e-12       0.000000000000e+00       2.289178960292e-12       4.411220446316e-13      -2.774672221300e-15 
  171       6.885822304950e-10       1.280128009812e-13      -5.941363585185e-12       0.000000000000e+00       2.249772860506e-12       4.353135671243e-13      -2.716237909101e-15 
  172       6.923076198931e-10       1.265041927453e-13      -5.878929008666e-12       0.000000000000e+00       2.211143599266e-12       4.296007292718e-13      -2.658356104813e-15 
  173       6.959798251068e-10       1.249775634728e-13      -5.812791462316e-12       0.000000000000e+00       2.173293580618e-12       4.239835053430e-13      -2.601020960397e-15 
  174       6.995978514620e-10       1.234357367922e-13      -5.742944370882e-12       0.000000000000e+00       2.136223318881e-12       4.184615819242e-13      -2.544224201539e-15 
  175       7.031606979028e-10       1.218816423836e-13      -5.669383322386e-12       0.000000000000e+00       2.099931398922e-12       4.130343519175e-13      -2.487955078353e-15 
  176       7.066673568967e-10       1.203183172474e-13      -5.592106104950e-12       0.000000000000e+00       2.064414436424e-12       4.077009085379e-13      -2.432200316082e-15 
  177       7.101168143396e-10       1.187489069736e-13      -5.511112743617e-12       0.000000000000e+00       2.029667038152e-12       4.024600393113e-13      -2.376944065795e-15 
  178       7.135080494611e-10       1.171766670109e-13      -5.426405537168e-12       0.000000000000e+00       1.995681762222e-12       3.973102200721e-13      -2.322167855086e-15 
