# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   69       2.469454108417e-10       4.250346396260e-14      -7.067049180615e-13       0.000000000000e+00       2.571101937783e-11       3.018482504580e-12      -1.030012257385e-14 
   70       2.501662287432e-10       4.425005691491e-14      -7.655314365669e-13       0.000000000000e+00       2.484500061920e-11       2.931031146943e-12      -1.010022081675e-14 
   71       2.534189009074e-10       4.602607029882e-14      -8.259797593181e-13       0.000000000000e+00       2.401803528260e-11       2.847237791052e-12      -9.903466443149e-15 
   72       2.567038352043e-10       4.783069194955e-14      -8.880256595853e-13       0.000000000000e+00       2.322890084515e-11       2.767010629657e-12      -9.710806590946e-15 
   73       2.600209243927e-10       4.966307427502e-14      -9.516431447442e-13       0.000000000000e+00       2.247560663405e-11       2.690183762939e-12      -9.523167782604e-15 
   74       2.633695160523e-10       5.152233445630e-14      -1.016804465082e-12       0.000000000000e+00       2.175535783471e-11       2.616513663848e-12      -9.341453019194e-15 
   75       2.667483825172e-10       5.340755464810e-14      -1.083480122605e-12       0.000000000000e+00       2.106451949871e-11       2.545675643443e-12      -9.166538874447e-15 
   76       2.701563199475e-10       5.531771684919e-14      -1.151638309796e-12       0.000000000000e+00       2.039951903899e-11       2.477347845873e-12      -8.999305631289e-15 
   77       2.735941381295e-10       5.725149335915e-14      -1.221243088262e-12       0.000000000000e+00       1.975982327536e-11       2.411488729905e-12      -8.840740459664e-15 
   78       2.770629805853e-10       5.920741829710e-14      -1.292255892415e-12       0.000000000000e+00       1.914544139971e-11       2.348104000818e-12      -8.691847861576e-15 
   79       2.805637107355e-10       6.118394842103e-14      -1.364636067213e-12       0.000000000000e+00       1.855601817316e-11       2.287161858054e-12      -8.553616105411e-15 
   80       2.840968947332e-10       6.317946198864e-14      -1.438340865280e-12       0.000000000000e+00       1.799081717861e-11       2.228591255424e-12      -8.427014997552e-15 
   81       2.876627842977e-10       6.519225761811e-14      -1.513325444024e-12       0.000000000000e+00       1.744870407313e-11       2.172280161319e-12      -8.312993653989e-15 
   82       2.912612995491e-10       6.722055314897e-14      -1.589542862753e-12       0.000000000000e+00       1.692812984051e-11       2.118073818916e-12      -8.212478271936e-15 
   83       2.948920118417e-10       6.926248450287e-14      -1.666944079791e-12       0.000000000000e+00       1.642711404369e-11       2.065773006383e-12      -8.126369901436e-15 
   84       2.985544296531e-10       7.131617606219e-14      -1.745478530420e-12       0.000000000000e+00       1.594372630844e-11       2.015183534378e-12      -8.055128634766e-15 
   85       3.022489483076e-10       7.337996770665e-14      -1.825095977093e-12       0.000000000000e+00       1.547765917051e-11       1.966277977605e-12      -7.997451853843e-15 
   86       3.059760269561e-10       7.545222350091e-14      -1.905744962085e-12       0.000000000000e+00       1.502888647978e-11       1.919057689758e-12      -7.951371759807e-15 
   87       3.097358876244e-10       7.753126358508e-14      -1.987372260723e-12       0.000000000000e+00       1.459718010183e-11       1.873503084388e-12      -7.914640429038e-15 
   88       3.135285031413e-10       7.961536423752e-14      -2.069922888264e-12       0.000000000000e+00       1.418210154402e-11       1.829572756240e-12      -7.884720633810e-15 
   89       3.173535850655e-10       8.170275793765e-14      -2.153340106772e-12       0.000000000000e+00       1.378299358163e-11       1.787202602594e-12      -7.858776662944e-15 
   90       3.212105716129e-10       8.379163342870e-14      -2.237565432000e-12       0.000000000000e+00       1.339897188395e-11       1.746304944601e-12      -7.833665142451e-15 
   91       3.250986155843e-10       8.588013578052e-14      -2.322538640264e-12       0.000000000000e+00       1.302891664040e-11       1.706767648621e-12      -7.805925856192e-15 
   92       3.290165722924e-10       8.796636645240e-14      -2.408197775330e-12       0.000000000000e+00       1.267146418661e-11       1.668453247562e-12      -7.771772566522e-15 
   93       3.329633494605e-10       9.004841080356e-14      -2.494479976052e-12       0.000000000000e+00       1.232533061816e-11       1.631233119761e-12      -7.727960867941e-15 
   94       3.369390433377e-10       9.212442522147e-14      -2.581324086778e-12       0.000000000000e+00       1.199035649544e-11       1.595097814352e-12      -7.674560994131e-15 
   95       3.409439519295e-10       9.419256327473e-14      -2.668668454096e-12       0.000000000000e+00       1.166660451112e-11       1.560061771492e-12      -7.612587010064e-15 
   96       3.449782212429e-10       9.625094986657e-14      -2.756450158950e-12       0.000000000000e+00       1.135403773691e-11       1.526129351174e-12      -7.543159758447e-15 
   97       3.490418381821e-10       9.829768167443e-14      -2.844605034789e-12       0.000000000000e+00       1.105251580687e-11       1.493294435797e-12      -7.467509719257e-15 
   98       3.531346234454e-10       1.003308275895e-13      -2.933067685708e-12       0.000000000000e+00       1.076179110067e-11       1.461540032730e-12      -7.386979869287e-15 
   99       3.572562244202e-10       1.023484291564e-13      -3.021771504595e-12       0.000000000000e+00       1.048150492678e-11       1.430837876884e-12      -7.303028541680e-15 
  100       3.614061080800e-10       1.043485010125e-13      -3.110648691278e-12       0.000000000000e+00       1.021118370577e-11       1.401148033277e-12      -7.217232285466e-15 
  101       3.655835538800e-10       1.063290313277e-13      -3.199630270669e-12       0.000000000000e+00       9.950235153539e-12       1.372418499600e-12      -7.131288725108e-15 
  102       3.697876466531e-10       1.082879822440e-13      -3.288646110909e-12       0.000000000000e+00       9.697944464555e-12       1.344584808789e-12      -7.047019420033e-15 
  103       3.740172695062e-10       1.102232903147e-13      -3.377624941514e-12       0.000000000000e+00       9.453470495122e-12       1.317569631587e-12      -6.966372724176e-15 
  104       3.782713403086e-10       1.121329183516e-13      -3.466494946195e-12       0.000000000000e+00       9.216036475440e-12       1.291300642841e-12      -6.891005944029e-15 
  105       3.825495728405e-10       1.140150179938e-13      -3.555185593439e-12       0.000000000000e+00       8.985539706834e-12       1.265767725050e-12      -6.820961370409e-15 
  106       3.868518056993e-10       1.158677900209e-13      -3.643626088190e-12       0.000000000000e+00       8.762017493634e-12       1.240972787229e-12      -6.755815896287e-15 
  107       3.911777635155e-10       1.176894358997e-13      -3.731744843426e-12       0.000000000000e+00       8.545458310276e-12       1.216911996864e-12      -6.695084005044e-15 
  108       3.955270525255e-10       1.194781587884e-13      -3.819469504617e-12       0.000000000000e+00       8.335800122230e-12       1.193575583178e-12      -6.638216006924e-15 
  109       3.998991561444e-10       1.212321645412e-13      -3.906726974187e-12       0.000000000000e+00       8.132928706927e-12       1.170947640406e-12      -6.584596275472e-15 
  110       4.042934305389e-10       1.229496627128e-13      -3.993443435974e-12       0.000000000000e+00       7.936675974684e-12       1.149005931054e-12      -6.533541483986e-15 
  111       4.087091002005e-10       1.246288675625e-13      -4.079544379691e-12       0.000000000000e+00       7.746818289639e-12       1.127721689174e-12      -6.484298841956e-15 
  112       4.131452535179e-10       1.262679990594e-13      -4.164954625386e-12       0.000000000000e+00       7.563074790671e-12       1.107059423625e-12      -6.436044331516e-15 
  113       4.176008383506e-10       1.278652838862e-13      -4.249598347901e-12       0.000000000000e+00       7.385105712332e-12       1.086976721346e-12      -6.387880943886e-15 
  114       4.220746576011e-10       1.294189564440e-13      -4.333399101338e-12       0.000000000000e+00       7.212510705775e-12       1.067424050624e-12      -6.338836915817e-15 
  115       4.265653647882e-10       1.309272598568e-13      -4.416279843513e-12       0.000000000000e+00       7.044827159679e-12       1.048344564357e-12      -6.287863966038e-15 
  116       4.310716541537e-10       1.323884950092e-13      -4.498163884757e-12       0.000000000000e+00       6.881631649421e-12       1.029686753571e-12      -6.234060597984e-15 
  117       4.355928666699e-10       1.338011722769e-13      -4.578977812872e-12       0.000000000000e+00       6.722861867302e-12       1.011444573880e-12      -6.177376578714e-15 
  118       4.401284497408e-10       1.351638802162e-13      -4.658648971387e-12       0.000000000000e+00       6.568530862108e-12       9.936218509191e-13      -6.117991198338e-15 
  119       4.446777665829e-10       1.364752405943e-13      -4.737104599310e-12       0.000000000000e+00       6.418626654184e-12       9.762197844179e-13      -6.056096091572e-15 
  120       4.492400935184e-10       1.377339098190e-13      -4.814271863770e-12       0.000000000000e+00       6.273111468191e-12       9.592368650870e-13      -5.991895464151e-15 
  121       4.538146172682e-10       1.389385803676e-13      -4.890077892649e-12       0.000000000000e+00       6.131920965873e-12       9.426687915030e-13      -5.925606319257e-15 
  122       4.584004322443e-10       1.400879822162e-13      -4.964449807208e-12       0.000000000000e+00       5.994963478810e-12       9.265083869954e-13      -5.857458683939e-15 
  123       4.629965378433e-10       1.411808842686e-13      -5.037314754732e-12       0.000000000000e+00       5.862119241184e-12       9.107455165324e-13      -5.787695835530e-15 
  124       4.676018357390e-10       1.422160957859e-13      -5.108599941153e-12       0.000000000000e+00       5.733239622533e-12       8.953670036073e-13      -5.716574528075e-15 
  125       4.722151271756e-10       1.431924678155e-13      -5.178232663688e-12       0.000000000000e+00       5.608146360517e-12       8.803565471248e-13      -5.644365218750e-15 
  126       4.768351102602e-10       1.441088946199e-13      -5.246140343472e-12       0.000000000000e+00       5.486630793675e-12       8.656946382867e-13      -5.571352294280e-15 
  127       4.814603772561e-10       1.449643151065e-13      -5.312250558193e-12       0.000000000000e+00       5.368453094186e-12       8.513584774787e-13      -5.497834297367e-15 
  128       4.860894118755e-10       1.457577142564e-13      -5.376491074720e-12       0.000000000000e+00       5.253341500630e-12       8.373218911564e-13      -5.424124153106e-15 
  129       4.907207425898e-10       1.464881645813e-13      -5.438790586529e-12       0.000000000000e+00       5.141050736110e-12       8.235615497702e-13      -5.350503734604e-15 
  130       4.953534273247e-10       1.471549526007e-13      -5.499080948112e-12       0.000000000000e+00       5.031546137925e-12       8.100765692933e-13      -5.277081443635e-15 
  131       4.999866170686e-10       1.477574690047e-13      -5.557295248493e-12       0.000000000000e+00       4.924838371255e-12       7.968709129474e-13      -5.203919361567e-15 
  132       5.046194030462e-10       1.482951715690e-13      -5.613367165724e-12       0.000000000000e+00       4.820925714091e-12       7.839472452648e-13      -5.131077410360e-15 
  133       5.092508151283e-10       1.487675868704e-13      -5.667231004554e-12       0.000000000000e+00       4.719793713512e-12       7.713068940620e-13      -5.058613252253e-15 
  134       5.138798202406e-10       1.491743120023e-13      -5.718821734113e-12       0.000000000000e+00       4.621414841944e-12       7.589498124145e-13      -4.986582189452e-15 
  135       5.185053207736e-10       1.495150162905e-13      -5.768075025582e-12       0.000000000000e+00       4.525748153438e-12       7.468745406302e-13      -4.915037063821e-15 
  136       5.231261529915e-10       1.497894430085e-13      -5.814927289873e-12       0.000000000000e+00       4.432738939934e-12       7.350781682241e-13      -4.844028156572e-15 
  137       5.277410854417e-10       1.499974110936e-13      -5.859315715306e-12       0.000000000000e+00       4.342318387529e-12       7.235562958922e-13      -4.773603087954e-15 
  138       5.323488173639e-10       1.501388168620e-13      -5.901178305285e-12       0.000000000000e+00       4.254403232752e-12       7.123029974855e-13      -4.703806716940e-15 
  139       5.369479770999e-10       1.502136357244e-13      -5.940453915970e-12       0.000000000000e+00       4.168895418827e-12       7.013107819846e-13      -4.634681040922e-15 
  140       5.415371205024e-10       1.502219239022e-13      -5.977082293963e-12       0.000000000000e+00       4.085681751944e-12       6.905705554731e-13      -4.566265095394e-15 
  141       5.461147293446e-10       1.501638201422e-13      -6.011004113973e-12       0.000000000000e+00       4.004633557530e-12       6.800715831124e-13      -4.498594853646e-15 
  142       5.506792097297e-10       1.500395474330e-13      -6.042161016503e-12       0.000000000000e+00       3.925606336515e-12       6.698014511155e-13      -4.431703126452e-15 
  143       5.552288904997e-10       1.498494147202e-13      -6.070495645519e-12       0.000000000000e+00       3.848439421603e-12       6.597460287212e-13      -4.365619461759e-15 
  144       5.597621596283e-10       1.495938305437e-13      -6.095952232126e-12       0.000000000000e+00       3.772989671264e-12       6.498924580384e-13      -4.300361992177e-15 
  145       5.642778919107e-10       1.492733418438e-13      -6.118478330885e-12       0.000000000000e+00       3.699237021150e-12       6.402385360609e-13      -4.235912283376e-15 
  146       5.687750606108e-10       1.488886022599e-13      -6.138023327093e-12       0.000000000000e+00       3.627188733663e-12       6.307841896142e-13      -4.172237803852e-15 
  147       5.732526024734e-10       1.484403623206e-13      -6.154537946610e-12       0.000000000000e+00       3.556846147828e-12       6.215285100984e-13      -4.109299609173e-15 
  148       5.777094169266e-10       1.479294712281e-13      -6.167974296670e-12       0.000000000000e+00       3.488204531184e-12       6.124697328635e-13      -4.047052195399e-15 
  149       5.821443652841e-10       1.473568786421e-13      -6.178285906702e-12       0.000000000000e+00       3.421252931670e-12       6.036052165858e-13      -3.985443352491e-15 
  150       5.865562699477e-10       1.467236364639e-13      -6.185427769140e-12       0.000000000000e+00       3.355974029514e-12       5.949314226431e-13      -3.924414017724e-15 
  151       5.909439136092e-10       1.460309006207e-13      -6.189356380236e-12       0.000000000000e+00       3.292343989122e-12       5.864438944904e-13      -3.863898129099e-15 
  152       5.953060384535e-10       1.452799328495e-13      -6.190029780881e-12       0.000000000000e+00       3.230332310964e-12       5.781372370357e-13      -3.803822478755e-15 
  153       5.996413453602e-10       1.444721024812e-13      -6.187407597412e-12       0.000000000000e+00       3.169901683463e-12       5.700050960155e-13      -3.744106566384e-15 
  154       6.039484931060e-10       1.436088882249e-13      -6.181451082430e-12       0.000000000000e+00       3.111007834885e-12       5.620401373709e-13      -3.684662452640e-15 
  155       6.082260975675e-10       1.426918799519e-13      -6.172123155615e-12       0.000000000000e+00       3.053599385224e-12       5.542340266227e-13      -3.625394612555e-15 
  156       6.124727309233e-10       1.417227804799e-13      -6.159388444539e-12       0.000000000000e+00       2.997617698093e-12       5.465774082476e-13      -3.566199788948e-15 
  157       6.166869208561e-10       1.407034073570e-13      -6.143213325479e-12       0.000000000000e+00       2.942996732610e-12       5.390598850536e-13      -3.506966845838e-15 
  158       6.208671497552e-10       1.396356946459e-13      -6.123565964236e-12       0.000000000000e+00       2.889662895287e-12       5.316699975557e-13      -3.447576621861e-15 
  159       6.250118539191e-10       1.385216947078e-13      -6.100416356945e-12       0.000000000000e+00       2.837534891918e-12       5.243952033517e-13      -3.387901783676e-15 
  160       6.291194227572e-10       1.373635799869e-13      -6.073736370890e-12       0.000000000000e+00       2.786523579468e-12       5.172218564977e-13      -3.327806679380e-15 
  161       6.331883081077e-10       1.361635945966e-13      -6.043499608805e-12       0.000000000000e+00       2.736550233563e-12       5.101382568541e-13      -3.267181881255e-15 
  162       6.372173647268e-10       1.349239005218e-13      -6.009680902600e-12       0.000000000000e+00       2.687603477315e-12       5.031441444613e-13      -3.206051554559e-15 
  163       6.412055385254e-10       1.336467211625e-13      -5.972256852656e-12       0.000000000000e+00       2.639687127238e-12       4.962420092692e-13      -3.144475347694e-15 
  164       6.451517588735e-10       1.323343918488e-13      -5.931206039999e-12       0.000000000000e+00       2.592802167553e-12       4.894340902341e-13      -3.082514569752e-15 
  165       6.490549383091e-10       1.309893613939e-13      -5.886509066303e-12       0.000000000000e+00       2.546946686807e-12       4.827223688181e-13      -3.020232203529e-15 
  166       6.529139722473e-10       1.296141936477e-13      -5.838148593890e-12       0.000000000000e+00       2.502115814486e-12       4.761085624903e-13      -2.957692918541e-15 
  167       6.567277386894e-10       1.282115690497e-13      -5.786109385734e-12       0.000000000000e+00       2.458301657631e-12       4.695941182263e-13      -2.894963084034e-15 
  168       6.604950979313e-10       1.267842861819e-13      -5.730378345463e-12       0.000000000000e+00       2.415493237459e-12       4.631802060087e-13      -2.832110782001e-15 
  169       6.642148922731e-10       1.253352633227e-13      -5.670944557361e-12       0.000000000000e+00       2.373676425971e-12       4.568677123273e-13      -2.769205820194e-15 
  170       6.678859457276e-10       1.238675399991e-13      -5.607799326371e-12       0.000000000000e+00       2.332833882576e-12       4.506572336794e-13      -2.706319745139e-15 
  171       6.715070637294e-10       1.223842785408e-13      -5.540936218095e-12       0.000000000000e+00       2.292944990699e-12       4.445490700700e-13      -2.643525855145e-15 
  172       6.750770328441e-10       1.208887656327e-13      -5.470351098800e-12       0.000000000000e+00       2.253985794406e-12       4.385432185118e-13      -2.580899213327e-15 
  173       6.785946204768e-10       1.193844138682e-13      -5.396042175416e-12       0.000000000000e+00       2.215928935011e-12       4.326393665259e-13      -2.518516660609e-15 
  174       6.820585745813e-10       1.178747633026e-13      -5.318010035543e-12       0.000000000000e+00       2.178743587700e-12       4.268368856415e-13      -2.456456828746e-15 
  175       6.854676233693e-10       1.163634830061e-13      -5.236257687448e-12       0.000000000000e+00       2.142395398141e-12       4.211348248965e-13      -2.394800153334e-15 
  176       6.888204750187e-10       1.148543726168e-13      -5.150790600071e-12       0.000000000000e+00       2.106846419103e-12       4.155319043374e-13      -2.333628886822e-15 
  177       6.921158173832e-10       1.133513638943e-13      -5.061616743027e-12       0.000000000000e+00       2.072055047070e-12       4.100265085201e-13      -2.273027111530e-15 
  178       6.953523177010e-10       1.118585222723e-13      -4.968746626607e-12       0.000000000000e+00       2.037975958861e-12       4.046166800095e-13      -2.213080752661e-15 
