# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   23       1.286789957428e-10       1.162374386369e-15       2.109729698687e-13       0.000000000000e+00       2.454506729378e-10       2.396365602088e-11      -9.951680687202e-15 
   24       1.305449285499e-10       1.353554187878e-15       2.210113329825e-13       0.000000000000e+00       2.273494440421e-10       2.231812453835e-11      -1.317262890950e-14 
   25       1.324483208105e-10       1.564736138222e-15       2.303551556342e-13       0.000000000000e+00       2.111032748018e-10       2.081902528596e-11      -1.468443526731e-14 
   26       1.344024328578e-10       1.796446643312e-15       2.387944514433e-13       0.000000000000e+00       1.963940934495e-10       1.947084853881e-11      -1.430089523393e-14 
   27       1.364146968084e-10       2.050112261422e-15       2.462563162198e-13       0.000000000000e+00       1.831456326776e-10       1.826479744391e-11      -1.248889764174e-14 
   28       1.384717346034e-10       2.327583204905e-15       2.527269641162e-13       0.000000000000e+00       1.711973178750e-10       1.717028047591e-11      -1.011628825490e-14 
   29       1.405453507027e-10       2.630730840169e-15       2.582160503342e-13       0.000000000000e+00       1.602589504533e-10       1.614545864537e-11      -8.145192203958e-15 
   30       1.426404199356e-10       2.960715309154e-15       2.627445863938e-13       0.000000000000e+00       1.502702191931e-10       1.519073814563e-11      -6.892449266677e-15 
   31       1.447622666755e-10       3.318421852724e-15       2.663556659440e-13       0.000000000000e+00       1.411569547891e-10       1.431426694700e-11      -6.484584319453e-15 
   32       1.469079272212e-10       3.704686699652e-15       2.690859085004e-13       0.000000000000e+00       1.327749287771e-10       1.351732292837e-11      -6.964338777699e-15 
   33       1.490845548835e-10       4.120469602942e-15       2.708479247331e-13       0.000000000000e+00       1.250784994285e-10       1.279383694351e-11      -8.009287274185e-15 
   34       1.512955447758e-10       4.566735447028e-15       2.715031632521e-13       0.000000000000e+00       1.179995223282e-10       1.212926294497e-11      -9.096386511147e-15 
   35       1.535376772014e-10       5.044401893931e-15       2.709098337918e-13       0.000000000000e+00       1.114326417636e-10       1.150571220054e-11      -9.702702567563e-15 
   36       1.558118393543e-10       5.554327663024e-15       2.689891854875e-13       0.000000000000e+00       1.053608405342e-10       1.092220629345e-11      -9.781472061234e-15 
   37       1.581143758668e-10       6.097312997870e-15       2.656811150830e-13       0.000000000000e+00       9.976511474402e-11       1.038062118249e-11      -9.448068690966e-15 
   38       1.604331383830e-10       6.674097176750e-15       2.609266213138e-13       0.000000000000e+00       9.458651522358e-11       9.879953871791e-12      -8.857629711998e-15 
   39       1.627538218896e-10       7.285373796050e-15       2.546782046355e-13       0.000000000000e+00       8.974741782384e-11       9.416996693921e-12      -8.182635499238e-15 
   40       1.650836894083e-10       7.931853549837e-15       2.469353145275e-13       0.000000000000e+00       8.523302398125e-11       8.989339676198e-12      -7.529357723216e-15 
   41       1.674344802850e-10       8.614215519743e-15       2.377210016125e-13       0.000000000000e+00       8.103148033420e-11       8.592908103083e-12      -6.997803702676e-15 
   42       1.698155850127e-10       9.333086507805e-15       2.270733585025e-13       0.000000000000e+00       7.710955982880e-11       8.220874638365e-12      -6.705567225311e-15 
   43       1.722331732704e-10       1.008904438358e-14       2.150258981960e-13       0.000000000000e+00       7.342495779713e-11       7.865800268824e-12      -6.751279055297e-15 
   44       1.746880198758e-10       1.088263626572e-14       2.015394738295e-13       0.000000000000e+00       6.997201722077e-11       7.527369276468e-12      -7.089006515481e-15 
   45       1.771764553989e-10       1.171436110480e-14       1.865504862197e-13       0.000000000000e+00       6.674723288783e-11       7.206700037930e-12      -7.616351479981e-15 
   46       1.796905079046e-10       1.258466148155e-14       1.699889883082e-13       0.000000000000e+00       6.373552216524e-11       6.904130902216e-12      -8.207228852549e-15 
   47       1.822175450957e-10       1.349392109682e-14       1.517781965166e-13       0.000000000000e+00       6.090932220964e-11       6.619152440387e-12      -8.710477109689e-15 
   48       1.847451038099e-10       1.444245881556e-14       1.318460683546e-13       0.000000000000e+00       5.823707912888e-11       6.350741243982e-12      -8.990096121710e-15 
   49       1.872778233381e-10       1.543051466993e-14       1.101650346184e-13       0.000000000000e+00       5.571365169488e-11       6.098630670543e-12      -9.062615288990e-15 
   50       1.898246705637e-10       1.645825559821e-14       8.672262766544e-14       0.000000000000e+00       5.333692697217e-11       5.862281903031e-12      -8.996060558375e-15 
   51       1.923940784620e-10       1.752577592667e-14       6.151051688207e-14       0.000000000000e+00       5.109876346298e-11       5.640467575972e-12      -8.872424276854e-15 
   52       1.949938529038e-10       1.863309468378e-14       3.452463566347e-14       0.000000000000e+00       4.898456749928e-11       5.431224512305e-12      -8.788399575382e-15 
   53       1.976301698896e-10       1.978019543654e-14       5.761777522598e-15       0.000000000000e+00       4.697787908105e-11       5.232410950353e-12      -8.831611215758e-15 
   54       2.003044790510e-10       2.096716400797e-14      -2.479193546712e-14       0.000000000000e+00       4.507648889230e-11       5.043655238568e-12      -9.000442069436e-15 
   55       2.030156414804e-10       2.219408149168e-14      -5.715226506362e-14       0.000000000000e+00       4.327972737253e-11       4.864825860814e-12      -9.264870516502e-15 
   56       2.057606412301e-10       2.346098394696e-14      -9.133360612803e-14       0.000000000000e+00       4.158360927178e-11       4.695449383231e-12      -9.588883011031e-15 
   57       2.085344539800e-10       2.476786149586e-14      -1.273490076893e-13       0.000000000000e+00       3.998062008243e-11       4.534688536592e-12      -9.930181062946e-15 
   58       2.113299157046e-10       2.611465742028e-14      -1.652101940090e-13       0.000000000000e+00       3.845950247089e-11       4.381320298657e-12      -1.023988821987e-14 
   59       2.141401309767e-10       2.750119293293e-14      -2.049231243198e-13       0.000000000000e+00       3.700835693422e-11       4.234092084255e-12      -1.047353339071e-14 
   60       2.169666492545e-10       2.892692313978e-14      -2.464734200609e-13       0.000000000000e+00       3.562526967901e-11       4.092936688527e-12      -1.062764484359e-14 
   61       2.198129586347e-10       3.039112270835e-14      -2.898375846276e-13       0.000000000000e+00       3.430977978722e-11       3.958001254785e-12      -1.071115165879e-14 
   62       2.226820688483e-10       3.189295185833e-14      -3.349870396288e-13       0.000000000000e+00       3.305968284566e-11       3.829285059906e-12      -1.073494200306e-14 
   63       2.255764660171e-10       3.343145293917e-14      -3.818879947204e-13       0.000000000000e+00       3.187092972434e-11       3.706630413902e-12      -1.071195236035e-14 
   64       2.284980674108e-10       3.500554700761e-14      -4.305013174389e-13       0.000000000000e+00       3.073752535486e-11       3.589713559482e-12      -1.065725676252e-14 
   65       2.314483645241e-10       3.661413799503e-14      -4.807901300772e-13       0.000000000000e+00       2.965318444873e-11       3.478147210279e-12      -1.058511683738e-14 
   66       2.344289891500e-10       3.825645853784e-14      -5.327447626885e-13       0.000000000000e+00       2.861693357330e-11       3.371833846699e-12      -1.049920538478e-14 
   67       2.374411866691e-10       3.993179148646e-14      -5.863628676265e-13       0.000000000000e+00       2.762851806116e-11       3.270671195230e-12      -1.040046571362e-14 
   68       2.404855990792e-10       4.163936837308e-14      -6.416422431797e-13       0.000000000000e+00       2.668669865578e-11       3.174441326043e-12      -1.028997226717e-14 
   69       2.435622250203e-10       4.337836899874e-14      -6.985809195460e-13       0.000000000000e+00       2.578919943506e-11       3.082804675315e-12      -1.016893484164e-14 
   70       2.466703797986e-10       4.514792102036e-14      -7.571772448067e-13       0.000000000000e+00       2.493265573493e-11       2.995294067556e-12      -1.003870280487e-14 
   71       2.498086554114e-10       4.694709953787e-14      -8.174299709013e-13       0.000000000000e+00       2.411256207280e-11       2.911308737930e-12      -9.900769314904e-15 
   72       2.529756061919e-10       4.877489534480e-14      -8.793319493335e-13       0.000000000000e+00       2.332443217023e-11       2.830265567595e-12      -9.756755865841e-15 
   73       2.561720469421e-10       5.063011354234e-14      -9.428496262831e-13       0.000000000000e+00       2.256765252903e-11       2.752099681285e-12      -9.608353116287e-15 
   74       2.593991257386e-10       5.251145462745e-14      -1.007939748626e-12       0.000000000000e+00       2.184227788249e-11       2.676849584196e-12      -9.457376273751e-15 
   75       2.626576143871e-10       5.441754299575e-14      -1.074555346559e-12       0.000000000000e+00       2.114786064855e-11       2.604506115232e-12      -9.305787466450e-15 
   76       2.659478850140e-10       5.634692581316e-14      -1.142645673679e-12       0.000000000000e+00       2.048342652679e-11       2.535010058659e-12      -9.155699512774e-15 
   77       2.692698866574e-10       5.829807188754e-14      -1.212156147060e-12       0.000000000000e+00       1.984745009553e-11       2.468249755777e-12      -9.009379690768e-15 
   78       2.726231218586e-10       6.026937054030e-14      -1.283028287331e-12       0.000000000000e+00       1.923783040882e-11       2.404058716579e-12      -8.869253507600e-15 
   79       2.760066232529e-10       6.225913047801e-14      -1.355199658754e-12       0.000000000000e+00       1.865186659347e-11       2.342213231412e-12      -8.737908469034e-15 
   80       2.794194329983e-10       6.426563191338e-14      -1.428608583014e-12       0.000000000000e+00       1.808692944966e-11       2.282491029574e-12      -8.617515955312e-15 
   81       2.828621884455e-10       6.628729583461e-14      -1.503209355185e-12       0.000000000000e+00       1.754266425924e-11       2.224864241143e-12      -8.507972931119e-15 
   82       2.863357704009e-10       6.832254221015e-14      -1.578959573245e-12       0.000000000000e+00       1.701912777346e-11       2.169335743003e-12      -8.408442883969e-15 
   83       2.898408108690e-10       7.036973921023e-14      -1.655815627108e-12       0.000000000000e+00       1.651611485112e-11       2.115879849906e-12      -8.317902155583e-15 
   84       2.933776789552e-10       7.242720306463e-14      -1.733732727102e-12       0.000000000000e+00       1.603314694462e-11       2.064441056628e-12      -8.235132935547e-15 
   85       2.969464667689e-10       7.449319792038e-14      -1.812664932449e-12       0.000000000000e+00       1.556946058591e-11       2.014932780133e-12      -8.158716254985e-15 
   86       3.005469753267e-10       7.656593569947e-14      -1.892565179750e-12       0.000000000000e+00       1.512399587250e-11       1.967236101734e-12      -8.087024980220e-15 
   87       3.041787004551e-10       7.864357595662e-14      -1.973385311458e-12       0.000000000000e+00       1.469538495343e-11       1.921198509258e-12      -8.018216806441e-15 
   88       3.078408186939e-10       8.072422573695e-14      -2.055076104361e-12       0.000000000000e+00       1.428194051529e-11       1.876632639204e-12      -7.950227251371e-15 
   89       3.115325203113e-10       8.280596744597e-14      -2.137585961699e-12       0.000000000000e+00       1.388205814610e-11       1.833362489466e-12      -7.881239902565e-15 
   90       3.152540989462e-10       8.488694777978e-14      -2.220856692305e-12       0.000000000000e+00       1.349552086012e-11       1.791373107215e-12      -7.811196970389e-15 
   91       3.190060077184e-10       8.696530254787e-14      -2.304827118738e-12       0.000000000000e+00       1.312237894900e-11       1.750682173957e-12      -7.740513885430e-15 
   92       3.227885185596e-10       8.903913017630e-14      -2.389434363048e-12       0.000000000000e+00       1.276254908156e-11       1.711294086260e-12      -7.669623280505e-15 
   93       3.266017133170e-10       9.110649198504e-14      -2.474613855234e-12       0.000000000000e+00       1.241580899016e-11       1.673199409080e-12      -7.598975134191e-15 
   94       3.304454748566e-10       9.316541246542e-14      -2.560299341705e-12       0.000000000000e+00       1.208179215712e-11       1.636374329092e-12      -7.529036914363e-15 
   95       3.343194781657e-10       9.521387955743e-14      -2.646422893739e-12       0.000000000000e+00       1.175998250114e-11       1.600780108026e-12      -7.460293721721e-15 
   96       3.382231814571e-10       9.724984492717e-14      -2.732914915941e-12       0.000000000000e+00       1.144970906368e-11       1.566362535993e-12      -7.393248433330e-15 
   97       3.421558172715e-10       9.927122424422e-14      -2.819704154706e-12       0.000000000000e+00       1.115014069540e-11       1.533051384821e-12      -7.328421846147e-15 
   98       3.461163835812e-10       1.012758974590e-13      -2.906717706672e-12       0.000000000000e+00       1.086028074256e-11       1.500759861382e-12      -7.266352820556e-15 
   99       3.501038987369e-10       1.032617586118e-13      -2.993882331001e-12       0.000000000000e+00       1.057919581606e-11       1.469405288671e-12      -7.207455796143e-15 
  100       3.541182267438e-10       1.052268727105e-13      -3.081128579987e-12       0.000000000000e+00       1.030675055731e-11       1.438975673118e-12      -7.151570000993e-15 
  101       3.581593528949e-10       1.071693416918e-13      -3.168387271950e-12       0.000000000000e+00       1.004296755873e-11       1.409471594278e-12      -7.098346361370e-15 
  102       3.622271247292e-10       1.090872577388e-13      -3.255588263570e-12       0.000000000000e+00       9.787800120908e-12       1.380885532546e-12      -7.047382867898e-15 
  103       3.663212463331e-10       1.109787041585e-13      -3.342660474152e-12       0.000000000000e+00       9.541129776348e-12       1.353201579794e-12      -6.998222990266e-15 
  104       3.704412726412e-10       1.128417562597e-13      -3.429531909891e-12       0.000000000000e+00       9.302763813270e-12       1.326395150006e-12      -6.950354091944e-15 
  105       3.745866037381e-10       1.146744822311e-13      -3.516129688133e-12       0.000000000000e+00       9.072432799379e-12       1.300432689920e-12      -6.903205844893e-15 
  106       3.787564791599e-10       1.164749440183e-13      -3.602380061640e-12       0.000000000000e+00       8.849788105632e-12       1.275271389662e-12      -6.856148644280e-15 
  107       3.829499721948e-10       1.182411982024e-13      -3.688208442852e-12       0.000000000000e+00       8.634399430020e-12       1.250858893382e-12      -6.808492023183e-15 
  108       3.871659841850e-10       1.199712968773e-13      -3.773539428152e-12       0.000000000000e+00       8.425752321339e-12       1.227133009895e-12      -6.759483067310e-15 
  109       3.914032388280e-10       1.216632885272e-13      -3.858296822125e-12       0.000000000000e+00       8.223245702967e-12       1.204021423316e-12      -6.708304829707e-15 
  110       3.956605071787e-10       1.233152690629e-13      -3.942404345911e-12       0.000000000000e+00       8.026327610197e-12       1.181458059549e-12      -6.654252369577e-15 
  111       3.999373276116e-10       1.249255404671e-13      -4.025787813215e-12       0.000000000000e+00       7.834927458488e-12       1.159435187152e-12      -6.597289875559e-15 
  112       4.042333677622e-10       1.264924741891e-13      -4.108373279481e-12       0.000000000000e+00       7.649074719455e-12       1.137957473750e-12      -6.537562207077e-15 
  113       4.085481986703e-10       1.280144641568e-13      -4.190086413331e-12       0.000000000000e+00       7.468764547470e-12       1.117025801998e-12      -6.475223802412e-15 
  114       4.128812913490e-10       1.294899281480e-13      -4.270852527553e-12       0.000000000000e+00       7.293956661809e-12       1.096637143909e-12      -6.410438839103e-15 
  115       4.172320133527e-10       1.309173091604e-13      -4.350596610090e-12       0.000000000000e+00       7.124574228785e-12       1.076784435190e-12      -6.343381394353e-15 
  116       4.215996253462e-10       1.322950767827e-13      -4.429243355021e-12       0.000000000000e+00       6.960502743885e-12       1.057456449569e-12      -6.274235605430e-15 
  117       4.259832776733e-10       1.336217285656e-13      -4.506717193552e-12       0.000000000000e+00       6.801588913918e-12       1.038637673130e-12      -6.203195830069e-15 
  118       4.303820069255e-10       1.348957913918e-13      -4.582942325000e-12       0.000000000000e+00       6.647639539142e-12       1.020308178640e-12      -6.130466806879e-15 
  119       4.347947325105e-10       1.361158228472e-13      -4.657842747781e-12       0.000000000000e+00       6.498420395412e-12       1.002443499882e-12      -6.056263815743e-15 
  120       4.392202532209e-10       1.372804125917e-13      -4.731342290396e-12       0.000000000000e+00       6.353655116316e-12       9.850145059873e-13      -5.980812838225e-15 
  121       4.436572438030e-10       1.383881837296e-13      -4.803364642416e-12       0.000000000000e+00       6.213024075309e-12       9.679872757654e-13      -5.904350717968e-15 
  122       4.481042515251e-10       1.394377941804e-13      -4.873833385470e-12       0.000000000000e+00       6.076163267861e-12       9.513229720353e-13      -5.827125321100e-15 
  123       4.525598675029e-10       1.404279866612e-13      -4.942672883790e-12       0.000000000000e+00       5.942743008876e-12       9.349868528750e-13      -5.749365840280e-15 
  124       4.570232702689e-10       1.413577422152e-13      -5.009811005679e-12       0.000000000000e+00       5.812716643181e-12       9.189767452490e-13      -5.671189502261e-15 
  125       4.614937384733e-10       1.422261469860e-13      -5.075176774542e-12       0.000000000000e+00       5.686098433719e-12       9.032976208836e-13      -5.592684395102e-15 
  126       4.659704796855e-10       1.430323469212e-13      -5.138699574694e-12       0.000000000000e+00       5.562885820586e-12       8.879526991086e-13      -5.513938290830e-15 
  127       4.704526283381e-10       1.437755495255e-13      -5.200309189104e-12       0.000000000000e+00       5.443058931147e-12       8.729433930762e-13      -5.435038570941e-15 
  128       4.749392436701e-10       1.444550256138e-13      -5.259935837152e-12       0.000000000000e+00       5.326580090147e-12       8.582692559797e-13      -5.356072151895e-15 
  129       4.794293076705e-10       1.450701110645e-13      -5.317510212373e-12       0.000000000000e+00       5.213393329819e-12       8.439279272721e-13      -5.277125410622e-15 
  130       4.839217230224e-10       1.456202085728e-13      -5.372963520207e-12       0.000000000000e+00       5.103423899996e-12       8.299150788853e-13      -5.198284110012e-15 
  131       4.884153110460e-10       1.461047894034e-13      -5.426227515749e-12       0.000000000000e+00       4.996577778228e-12       8.162243614487e-13      -5.119633324422e-15 
  132       4.929088096427e-10       1.465233951444e-13      -5.477234541500e-12       0.000000000000e+00       4.892741179883e-12       8.028473505079e-13      -5.041257365166e-15 
  133       4.974008712383e-10       1.468756394599e-13      -5.525917565111e-12       0.000000000000e+00       4.791780068266e-12       7.897734927437e-13      -4.963239706024e-15 
  134       5.018900607269e-10       1.471612098432e-13      -5.572210217140e-12       0.000000000000e+00       4.693539664727e-12       7.769900521906e-13      -4.885662908730e-15 
  135       5.063748534144e-10       1.473798693706e-13      -5.616046828794e-12       0.000000000000e+00       4.597843958775e-12       7.644820564558e-13      -4.808608548479e-15 
  136       5.108536329620e-10       1.475314584537e-13      -5.657362469683e-12       0.000000000000e+00       4.504495218183e-12       7.522322429382e-13      -4.732157139424e-15 
  137       5.153248356217e-10       1.476159216396e-13      -5.696093625441e-12       0.000000000000e+00       4.413316036939e-12       7.402251792203e-13      -4.656381817900e-15 
  138       5.197874041395e-10       1.476333874275e-13      -5.732180229836e-12       0.000000000000e+00       4.324281426769e-12       7.284602193042e-13      -4.581328812097e-15 
  139       5.242403771414e-10       1.475841000739e-13      -5.765563915492e-12       0.000000000000e+00       4.237399529115e-12       7.169397923462e-13      -4.507034800743e-15 
  140       5.286827459384e-10       1.474683971814e-13      -5.796187434309e-12       0.000000000000e+00       4.152670085894e-12       7.056653217456e-13      -4.433532860974e-15 
  141       5.331134533992e-10       1.472867116113e-13      -5.823994699273e-12       0.000000000000e+00       4.070084219601e-12       6.946371978578e-13      -4.360852354214e-15 
  142       5.375313928216e-10       1.470395733957e-13      -5.848930826265e-12       0.000000000000e+00       3.989624213418e-12       6.838547507071e-13      -4.289018812055e-15 
  143       5.419354068056e-10       1.467276116492e-13      -5.870942175871e-12       0.000000000000e+00       3.911263291321e-12       6.733162226998e-13      -4.218053822131e-15 
  144       5.463242861247e-10       1.463515564818e-13      -5.889976395196e-12       0.000000000000e+00       3.834965398184e-12       6.630187413376e-13      -4.147974913998e-15 
  145       5.506967685983e-10       1.459122409104e-13      -5.905982459673e-12       0.000000000000e+00       3.760684979890e-12       6.529582919302e-13      -4.078795445010e-15 
  146       5.550515379642e-10       1.454106027713e-13      -5.918910714872e-12       0.000000000000e+00       3.688366763438e-12       6.431296903088e-13      -4.010524486202e-15 
  147       5.593872227502e-10       1.448476866322e-13      -5.928712918314e-12       0.000000000000e+00       3.617945537044e-12       6.335265555388e-13      -3.943166708160e-15 
  148       5.637023951467e-10       1.442246457045e-13      -5.935342281279e-12       0.000000000000e+00       3.549345930255e-12       6.241412826334e-13      -3.876722266905e-15 
  149       5.679955698786e-10       1.435427437554e-13      -5.938753510618e-12       0.000000000000e+00       3.482482194051e-12       6.149650152658e-13      -3.811186689769e-15 
  150       5.722652030775e-10       1.428033570198e-13      -5.938902850564e-12       0.000000000000e+00       3.417257980957e-12       6.059876184833e-13      -3.746550761273e-15 
  151       5.765096911538e-10       1.420079761131e-13      -5.935748124540e-12       0.000000000000e+00       3.353566125143e-12       5.971976514197e-13      -3.682800409005e-15 
  152       5.807273696689e-10       1.411582079425e-13      -5.929248776975e-12       0.000000000000e+00       3.291288422537e-12       5.885823400084e-13      -3.619916589495e-15 
  153       5.849166369824e-10       1.402557534001e-13      -5.919366063702e-12       0.000000000000e+00       3.230320123692e-12       5.801302671246e-13      -3.557877191547e-15 
  154       5.890763404966e-10       1.393023340811e-13      -5.906063555089e-12       0.000000000000e+00       3.170646436527e-12       5.718397817606e-13      -3.496663185434e-15 
  155       5.932054243253e-10       1.382997623690e-13      -5.889306759606e-12       0.000000000000e+00       3.112272747376e-12       5.637113229868e-13      -3.436252830258e-15 
  156       5.973028072565e-10       1.372499668171e-13      -5.869063021644e-12       0.000000000000e+00       3.055200453984e-12       5.557447594284e-13      -3.376619604889e-15 
  157       6.013673822601e-10       1.361549939369e-13      -5.845301564084e-12       0.000000000000e+00       2.999426871479e-12       5.479393758173e-13      -3.317732104115e-15 
  158       6.053980159955e-10       1.350170099876e-13      -5.817993530866e-12       0.000000000000e+00       2.944945138334e-12       5.402938595458e-13      -3.259553934796e-15 
  159       6.093935483193e-10       1.338383027644e-13      -5.787112029554e-12       0.000000000000e+00       2.891744122339e-12       5.328062872184e-13      -3.202043612014e-15 
  160       6.133527917929e-10       1.326212833876e-13      -5.752632173903e-12       0.000000000000e+00       2.839808326566e-12       5.254741112056e-13      -3.145154455227e-15 
  161       6.172745311900e-10       1.313684880910e-13      -5.714531126430e-12       0.000000000000e+00       2.789117795340e-12       5.182941461960e-13      -3.088834484423e-15 
  162       6.211575230044e-10       1.300825800112e-13      -5.672788140979e-12       0.000000000000e+00       2.739648020200e-12       5.112625557491e-13      -3.033026316272e-15 
  163       6.250004949575e-10       1.287663509761e-13      -5.627384605287e-12       0.000000000000e+00       2.691369845877e-12       5.043748388488e-13      -2.977667060278e-15 
  164       6.288021455059e-10       1.274227232939e-13      -5.578304083555e-12       0.000000000000e+00       2.644249376252e-12       4.976258164551e-13      -2.922688214930e-15 
  165       6.325611433492e-10       1.260547515417e-13      -5.525532359013e-12       0.000000000000e+00       2.598247880327e-12       4.910096180579e-13      -2.868015563859e-15 
  166       6.362761269372e-10       1.246656243543e-13      -5.469057476489e-12       0.000000000000e+00       2.553321698197e-12       4.845196682293e-13      -2.813569071987e-15 
  167       6.399457039780e-10       1.232586662133e-13      -5.408869784975e-12       0.000000000000e+00       2.509422147011e-12       4.781486731762e-13      -2.759262781679e-15 
  168       6.435684509455e-10       1.218373392355e-13      -5.344961980195e-12       0.000000000000e+00       2.466495426943e-12       4.718886072936e-13      -2.705004708901e-15 
  169       6.471429125868e-10       1.204052449622e-13      -5.277329147174e-12       0.000000000000e+00       2.424482527161e-12       4.657306997172e-13      -2.650696739366e-15 
  170       6.506676014299e-10       1.189661261473e-13      -5.205968802803e-12       0.000000000000e+00       2.383319131791e-12       4.596654208760e-13      -2.596234524691e-15 
  171       6.541410972441e-10       1.175237537354e-13      -5.130880051661e-12       0.000000000000e+00       2.342948663364e-12       4.536844668878e-13      -2.541530881079e-15 
  172       6.575623557572e-10       1.160815734726e-13      -5.052060885376e-12       0.000000000000e+00       2.303362830447e-12       4.477869265731e-13      -2.486588392141e-15 
  173       6.609304248559e-10       1.146430331200e-13      -4.969510738603e-12       0.000000000000e+00       2.264564296469e-12       4.419736052795e-13      -2.431432688965e-15 
  174       6.642443468658e-10       1.132116959235e-13      -4.883231394155e-12       0.000000000000e+00       2.226553806442e-12       4.362450680687e-13      -2.376089484597e-15 
  175       6.675031584673e-10       1.117912419338e-13      -4.793227021959e-12       0.000000000000e+00       2.189330146533e-12       4.306016344207e-13      -2.320584566091e-15 
  176       6.707058906110e-10       1.103854693271e-13      -4.699504218000e-12       0.000000000000e+00       2.152890103626e-12       4.250433729373e-13      -2.264943786541e-15 
  177       6.738515684326e-10       1.089982957252e-13      -4.602072043273e-12       0.000000000000e+00       2.117228424897e-12       4.195700960463e-13      -2.209193057132e-15 
  178       6.769392111691e-10       1.076337595164e-13      -4.500942062733e-12       0.000000000000e+00       2.082337777376e-12       4.141813547051e-13      -2.153358339177e-15 
