# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   44       1.747997684818e-10       1.097004759841e-14       2.012899872423e-13       8.841450054718e-17       6.997201722077e-11       7.527369276468e-12      -7.089006515481e-15 
   45       1.772923733334e-10       1.180569051047e-14       1.862861427845e-13       9.249277493730e-17       6.674723288783e-11       7.206700037930e-12      -7.616351479981e-15 
   46       1.798106283306e-10       1.267998438234e-14       1.697096949107e-13       9.666472044306e-17       6.373552216524e-11       6.904130902216e-12      -8.207228852549e-15 
   47       1.823418989422e-10       1.359331156083e-14       1.514839339717e-13       1.009303778504e-16       6.090932220964e-11       6.619152440387e-12      -8.710477109689e-15 
   48       1.848737199750e-10       1.454598946533e-14       1.315368973993e-13       1.052897797199e-16       5.823707912888e-11       6.350741243982e-12      -8.990096121710e-15 
   49       1.874107294107e-10       1.553825651995e-14       1.098411005225e-13       1.097429464360e-16       5.571365169488e-11       6.098630670543e-12      -9.062615288990e-15 
   50       1.899618931769e-10       1.657027794100e-14       8.638416617954e-14       1.142898888679e-16       5.333692697217e-11       5.862281903031e-12      -8.996060558375e-15 
   51       1.925356435139e-10       1.764214623573e-14       6.115786079846e-14       1.189306092696e-16       5.109876346298e-11       5.640467575972e-12      -8.872424276854e-15 
   52       1.951397857896e-10       1.875387851403e-14       3.415822155331e-14       1.236651011186e-16       4.898456749928e-11       5.431224512305e-12      -8.788399575382e-15 
   53       1.977804955773e-10       1.990545632386e-14       5.382151150807e-15       1.284933514324e-16       4.697787908105e-11       5.232410950353e-12      -8.831611215758e-15 
   54       2.004592216232e-10       2.109696337120e-14      -2.518411849954e-14       1.334153487872e-16       4.507648889230e-11       5.043655238568e-12      -9.000442069436e-15 
   55       2.031748240907e-10       2.232847852858e-14      -5.755623482459e-14       1.384310770801e-16       4.327972737253e-11       4.864825860814e-12      -9.264870516502e-15 
   56       2.059242862155e-10       2.360003552632e-14      -9.174847235710e-14       1.435405131754e-16       4.158360927178e-11       4.695449383231e-12      -9.588883011031e-15 
   57       2.087025829766e-10       2.491162204732e-14      -1.277737536870e-13       1.487436268473e-16       3.998062008243e-11       4.534688536592e-12      -9.930181062946e-15 
   58       2.115025497670e-10       2.626317882169e-14      -1.656436704122e-13       1.540403807220e-16       3.845950247089e-11       4.381320298657e-12      -1.023988821987e-14 
   59       2.143172903249e-10       2.765452446396e-14      -2.053640452635e-13       1.594307384361e-16       3.700835693422e-11       4.234092084255e-12      -1.047353339071e-14 
   60       2.171483517997e-10       2.908511165732e-14      -2.469203674016e-13       1.649146914525e-16       3.562526967901e-11       4.092936688527e-12      -1.062764484359e-14 
   61       2.199992194483e-10       3.055421264750e-14      -2.902890057792e-13       1.704922383812e-16       3.430977978722e-11       3.958001254785e-12      -1.071115165879e-14 
   62       2.228728999706e-10       3.206098516935e-14      -3.354412430365e-13       1.761633775281e-16       3.305968284566e-11       3.829285059906e-12      -1.073494200306e-14 
   63       2.257718762573e-10       3.360446902429e-14      -3.823431453056e-13       1.819281071158e-16       3.187092972434e-11       3.706630413902e-12      -1.071195236035e-14 
   64       2.286980621369e-10       3.518358265789e-14      -4.309554320147e-13       1.877864255049e-16       3.073752535486e-11       3.589713559482e-12      -1.065725676252e-14 
   65       2.316529453187e-10       3.679722746465e-14      -4.812410752732e-13       1.937383425683e-16       2.965318444873e-11       3.478147210279e-12      -1.058511683738e-14 
   66       2.346381530522e-10       3.844463406486e-14      -5.331902610813e-13       1.997839161187e-16       2.861693357330e-11       3.371833846699e-12      -1.049920538478e-14 
   67       2.376549257249e-10       4.012508346191e-14      -5.868004973560e-13       2.059232236136e-16       2.762851806116e-11       3.270671195230e-12      -1.040046571362e-14 
   68       2.407038999969e-10       4.183780538449e-14      -6.420694352226e-13       2.121563522059e-16       2.668669865578e-11       3.174441326043e-12      -1.028997226717e-14 
   69       2.437850688124e-10       4.358197787750e-14      -6.989949550316e-13       2.184833992762e-16       2.578919943506e-11       3.082804675315e-12      -1.016893484164e-14 
   70       2.468977414107e-10       4.535672689292e-14      -7.575752523752e-13       2.249044729664e-16       2.493265573493e-11       2.995294067556e-12      -1.003870280487e-14 
   71       2.500405033384e-10       4.716112588063e-14      -8.178089241037e-13       2.314196927123e-16       2.411256207280e-11       2.911308737930e-12      -9.900769314904e-15 
   72       2.532119025653e-10       4.899416413235e-14      -8.796886654336e-13       2.380291955423e-16       2.332443217023e-11       2.830265567595e-12      -9.756755865841e-15 
   73       2.564127491657e-10       5.085464568767e-14      -9.431807694811e-13       2.447331551887e-16       2.256765252903e-11       2.752099681285e-12      -9.608353116287e-15 
   74       2.596441868507e-10       5.274127019334e-14      -1.008241829789e-12       2.515317676249e-16       2.184227788249e-11       2.676849584196e-12      -9.457376273751e-15 
   75       2.629069829631e-10       5.465266132740e-14      -1.074824721741e-12       2.584252462784e-16       2.114786064855e-11       2.604506115232e-12      -9.305787466450e-15 
   76       2.662015050670e-10       5.658736567664e-14      -1.142878542711e-12       2.654138226952e-16       2.048342652679e-11       2.535010058659e-12      -9.155699512774e-15 
   77       2.695276975364e-10       5.854385161408e-14      -1.212348552216e-12       2.724977472045e-16       1.984745009553e-11       2.468249755777e-12      -9.009379690768e-15 
   78       2.728850581453e-10       6.052050817644e-14      -1.283176112065e-12       2.796772895836e-16       1.923783040882e-11       2.404058716579e-12      -8.869253507600e-15 
   79       2.762726146563e-10       6.251564394160e-14      -1.355298626512e-12       2.869527397218e-16       1.865186659347e-11       2.342213231412e-12      -8.737908469034e-15 
   80       2.796894046448e-10       6.452753908470e-14      -1.428654256953e-12       2.943244027286e-16       1.808692944966e-11       2.282491029574e-12      -8.617515955312e-15 
   81       2.831360624379e-10       6.655461442741e-14      -1.503197140623e-12       3.017925818150e-16       1.754266425924e-11       2.224864241143e-12      -8.507972931119e-15 
   82       2.866134663264e-10       6.859528983501e-14      -1.578884717988e-12       3.093575936381e-16       1.701912777346e-11       2.169335743003e-12      -8.408442883969e-15 
   83       2.901222459346e-10       7.064793350972e-14      -1.655673221077e-12       3.170197741478e-16       1.651611485112e-11       2.115879849906e-12      -8.317902155583e-15 
   84       2.936627681289e-10       7.271086185292e-14      -1.733517702047e-12       3.247794791480e-16       1.603314694462e-11       2.064441056628e-12      -8.235132935547e-15 
   85       2.972351229257e-10       7.478233932741e-14      -1.812372061750e-12       3.326370848586e-16       1.556946058591e-11       2.014932780133e-12      -8.158716254985e-15 
   86       3.008391094004e-10       7.686057831968e-14      -1.892189078309e-12       3.405929884774e-16       1.512399587250e-11       1.967236101734e-12      -8.087024980220e-15 
   87       3.044742215956e-10       7.894373900213e-14      -1.972920435677e-12       3.486476087410e-16       1.469538495343e-11       1.921198509258e-12      -8.018216806441e-15 
   88       3.081396344295e-10       8.102992919537e-14      -2.054516752213e-12       3.568013864875e-16       1.428194051529e-11       1.876632639204e-12      -7.950227251371e-15 
   89       3.118345360937e-10       8.311723231881e-14      -2.136926277511e-12       3.650547794945e-16       1.388205814610e-11       1.833362489466e-12      -7.881239902565e-15 
   90       3.155592157185e-10       8.520379656757e-14      -2.220090686349e-12       3.734082448425e-16       1.349552086012e-11       1.791373107215e-12      -7.811196970389e-15 
   91       3.193141211583e-10       8.728775953586e-14      -2.303948674516e-12       3.818622548075e-16       1.312237894900e-11       1.750682173957e-12      -7.740513885430e-15 
   92       3.230995189146e-10       8.936722165299e-14      -2.388437240305e-12       3.904173028064e-16       1.276254908156e-11       1.711294086260e-12      -7.669623280505e-15 
   93       3.269154852354e-10       9.144024646638e-14      -2.473491693136e-12       3.990739038732e-16       1.241580899016e-11       1.673199409080e-12      -7.598975134191e-15 
   94       3.307618972143e-10       9.350486092472e-14      -2.559045662166e-12       4.078325951353e-16       1.208179215712e-11       1.636374329092e-12      -7.529036914363e-15 
   95       3.346384238897e-10       9.555905566089e-14      -2.645031104914e-12       4.166939362889e-16       1.175998250114e-11       1.600780108026e-12      -7.460293721721e-15 
   96       3.385445173446e-10       9.760078527515e-14      -2.731378315874e-12       4.256585100756e-16       1.144970906368e-11       1.566362535993e-12      -7.393248433330e-15 
   97       3.424794038053e-10       9.962796861807e-14      -2.818015935133e-12       4.347269227578e-16       1.115014069540e-11       1.533051384821e-12      -7.328421846147e-15 
   98       3.464420747411e-10       1.016384890737e-13      -2.904870956990e-12       4.438998045948e-16       1.086028074256e-11       1.500759861382e-12      -7.266352820556e-15 
   99       3.504315419295e-10       1.036302446757e-13      -2.991870047902e-12       4.531778076690e-16       1.057919581606e-11       1.469405288671e-12      -7.207455796143e-15 
  100       3.544476631159e-10       1.056013059445e-13      -3.078943694703e-12       4.625615979832e-16       1.030675055731e-11       1.438975673118e-12      -7.151570000993e-15 
  101       3.584904173105e-10       1.075497810362e-13      -3.166022662688e-12       4.720518631227e-16       1.004296755873e-11       1.409471594278e-12      -7.098346361370e-15 
  102       3.625596456266e-10       1.094737687799e-13      -3.253036762879e-12       4.816493152437e-16       9.787800120908e-12       1.380885532546e-12      -7.047382867898e-15 
  103       3.666550455797e-10       1.113713595645e-13      -3.339914876510e-12       4.913546915174e-16       9.541129776348e-12       1.353201579794e-12      -6.998222990266e-15 
  104       3.707761653858e-10       1.132406362260e-13      -3.426584979521e-12       5.011687545737e-16       9.302763813270e-12       1.326395150006e-12      -6.950354091944e-15 
  105       3.749223982607e-10       1.150796749348e-13      -3.512974167042e-12       5.110922929449e-16       9.072432799379e-12       1.300432689920e-12      -6.903205844893e-15 
  106       3.790929767186e-10       1.168865460822e-13      -3.599008677880e-12       5.211261215098e-16       8.849788105632e-12       1.275271389662e-12      -6.856148644280e-15 
  107       3.832869668715e-10       1.186593151681e-13      -3.684613919012e-12       5.312710819373e-16       8.634399430020e-12       1.250858893382e-12      -6.808492023183e-15 
  108       3.875032627272e-10       1.203960436878e-13      -3.769714490069e-12       5.415280431306e-16       8.425752321339e-12       1.227133009895e-12      -6.759483067310e-15 
  109       3.917405804891e-10       1.220947900191e-13      -3.854234207826e-12       5.518979016705e-16       8.223245702967e-12       1.204021423316e-12      -6.708304829707e-15 
  110       3.959976843697e-10       1.237536601044e-13      -3.938096812406e-12       5.623815572044e-16       8.026327610197e-12       1.181458059549e-12      -6.654252369577e-15 
  111       4.002741091100e-10       1.253709649660e-13      -4.021228136089e-12       5.729798340798e-16       7.834927458488e-12       1.159435187152e-12      -6.597289875559e-15 
  112       4.045695196880e-10       1.269450851034e-13      -4.103554259182e-12       5.836935504654e-16       7.649074719455e-12       1.137957473750e-12      -6.537562207077e-15 
  113       4.088834846826e-10       1.284744238607e-13      -4.185000883944e-12       5.945235427052e-16       7.468764547470e-12       1.117025801998e-12      -6.475223802412e-15 
  114       4.132154728480e-10       1.299574088034e-13      -4.265493365778e-12       6.054706655163e-16       7.293956661809e-12       1.096637143909e-12      -6.410438839103e-15 
  115       4.175648496877e-10       1.313924930947e-13      -4.344956744415e-12       6.165357921860e-16       7.124574228785e-12       1.076784435190e-12      -6.343381394353e-15 
  116       4.219308740289e-10       1.327781568721e-13      -4.423315775101e-12       6.277198147700e-16       6.960502743885e-12       1.057456449569e-12      -6.274235605430e-15 
  117       4.263126945963e-10       1.341129086237e-13      -4.500494959789e-12       6.390236442896e-16       6.801588913918e-12       1.038637673130e-12      -6.203195830069e-15 
  118       4.307093465870e-10       1.353952865650e-13      -4.576418578326e-12       6.504482109293e-16       6.647639539142e-12       1.020308178640e-12      -6.130466806879e-15 
  119       4.351197482440e-10       1.366238600148e-13      -4.651010719640e-12       6.619944642349e-16       6.498420395412e-12       1.002443499882e-12      -6.056263815743e-15 
  120       4.395426974310e-10       1.377972307725e-13      -4.724195312927e-12       6.736633733103e-16       6.353655116316e-12       9.850145059873e-13      -5.980812838225e-15 
  121       4.439768682062e-10       1.389140344937e-13      -4.795896158841e-12       6.854559270158e-16       6.213024075309e-12       9.679872757654e-13      -5.904350717968e-15 
  122       4.484208073967e-10       1.399729420675e-13      -4.866036960683e-12       6.973731341652e-16       6.076163267861e-12       9.513229720353e-13      -5.827125321100e-15 
  123       4.528731051193e-10       1.409727094987e-13      -4.934542218048e-12       7.094159894134e-16       5.942743008876e-12       9.349868528750e-13      -5.749365840280e-15 
  124       4.573329358232e-10       1.419123311143e-13      -5.001339957595e-12       7.215853660590e-16       5.812716643181e-12       9.189767452490e-13      -5.671189502261e-15 
  125       4.617995732362e-10       1.427909066338e-13      -5.066359376233e-12       7.338821112417e-16       5.686098433719e-12       9.032976208836e-13      -5.592684395102e-15 
  126       4.662722199499e-10       1.436075959793e-13      -5.129530044337e-12       7.463070790779e-16       5.562885820586e-12       8.879526991086e-13      -5.513938290830e-15 
  127       4.707500053620e-10       1.443616210340e-13      -5.190781943726e-12       7.588611305883e-16       5.443058931147e-12       8.729433930762e-13      -5.435038570941e-15 
  128       4.752319836191e-10       1.450522673997e-13      -5.250045505635e-12       7.715451336258e-16       5.326580090147e-12       8.582692559797e-13      -5.356072151895e-15 
  129       4.797171315596e-10       1.456788861555e-13      -5.307251648689e-12       7.843599628028e-16       5.213393329819e-12       8.439279272721e-13      -5.277125410622e-15 
  130       4.842043466565e-10       1.462408956156e-13      -5.362331816875e-12       7.973064994193e-16       5.103423899996e-12       8.299150788853e-13      -5.198284110012e-15 
  131       4.886924449604e-10       1.467377830873e-13      -5.415218017519e-12       8.103856313901e-16       4.996577778228e-12       8.162243614487e-13      -5.119633324422e-15 
  132       4.931801590417e-10       1.471691066295e-13      -5.465842859256e-12       8.235982531727e-16       4.892741179883e-12       8.028473505079e-13      -5.041257365166e-15 
  133       4.976661359340e-10       1.475344968106e-13      -5.514139590008e-12       8.369452656948e-16       4.791780068266e-12       7.897734927437e-13      -4.963239706024e-15 
  134       5.021489350766e-10       1.478336584667e-13      -5.560042134955e-12       8.504275762823e-16       4.693539664727e-12       7.769900521906e-13      -4.885662908730e-15 
  135       5.066270262573e-10       1.480663724594e-13      -5.603485134507e-12       8.640460985865e-16       4.597843958775e-12       7.644820564558e-13      -4.808608548479e-15 
  136       5.110987875553e-10       1.482324974345e-13      -5.644403982282e-12       8.778017525119e-16       4.504495218183e-12       7.522322429382e-13      -4.732157139424e-15 
  137       5.155626505102e-10       1.483319959500e-13      -5.682735495177e-12       8.916954258351e-16       4.413316036939e-12       7.402251792203e-13      -4.656381817900e-15 
  138       5.200175569374e-10       1.483650121922e-13      -5.718419921452e-12       9.057278547305e-16       4.324281426769e-12       7.284602193042e-13      -4.581328812097e-15 
  139       5.244625457029e-10       1.483318056727e-13      -5.751399213410e-12       9.198997306868e-16       4.237399529115e-12       7.169397923462e-13      -4.507034800743e-15 
  140       5.288966086268e-10       1.482327294745e-13      -5.781616455534e-12       9.342117373938e-16       4.152670085894e-12       7.056653217456e-13      -4.433532860974e-15 
  141       5.333186893596e-10       1.480682321649e-13      -5.809015906477e-12       9.486645504274e-16       4.070084219601e-12       6.946371978578e-13      -4.360852354214e-15 
  142       5.377276822605e-10       1.478388597083e-13      -5.833543041048e-12       9.632588369333e-16       3.989624213418e-12       6.838547507071e-13      -4.289018812055e-15 
  143       5.421224312738e-10       1.475452573788e-13      -5.855144592194e-12       9.779952553123e-16       3.911263291321e-12       6.733162226998e-13      -4.218053822131e-15 
  144       5.465017288067e-10       1.471881716736e-13      -5.873768592988e-12       9.928744549043e-16       3.834965398184e-12       6.630187413376e-13      -4.147974913998e-15 
  145       5.508643146064e-10       1.467684522250e-13      -5.889364418616e-12       1.007897075673e-15       3.760684979890e-12       6.529582919302e-13      -4.078795445010e-15 
  146       5.552088746373e-10       1.462870537138e-13      -5.901882828362e-12       1.023063747891e-15       3.688366763438e-12       6.431296903088e-13      -4.010524486202e-15 
  147       5.595340399584e-10       1.457450377817e-13      -5.911276007591e-12       1.038375091821e-15       3.617945537044e-12       6.335265555388e-13      -3.943166708160e-15 
  148       5.638383856005e-10       1.451435749446e-13      -5.917497609739e-12       1.053831717408e-15       3.549345930255e-12       6.241412826334e-13      -3.876722266905e-15 
  149       5.681204294433e-10       1.444839465049e-13      -5.920502798298e-12       1.069434223953e-15       3.482482194051e-12       6.149650152658e-13      -3.811186689769e-15 
  150       5.723786310930e-10       1.437675464644e-13      -5.920248288798e-12       1.085183199807e-15       3.417257980957e-12       6.059876184833e-13      -3.746550761273e-15 
  151       5.766113907594e-10       1.429958834376e-13      -5.916692390798e-12       1.101079222051e-15       3.353566125143e-12       5.971976514197e-13      -3.682800409005e-15 
  152       5.808170481330e-10       1.421705825636e-13      -5.909795049868e-12       1.117122856181e-15       3.291288422537e-12       5.885823400084e-13      -3.619916589495e-15 
  153       5.849940054361e-10       1.412933621099e-13      -5.899518024614e-12       1.133314607046e-15       3.230320123692e-12       5.801302671246e-13      -3.557877191547e-15 
  154       5.891411118057e-10       1.403659568074e-13      -5.885825347900e-12       1.149654767202e-15       3.170646436527e-12       5.718397817606e-13      -3.496663185434e-15 
  155       5.932573126595e-10       1.393901910039e-13      -5.868682988738e-12       1.166143553798e-15       3.112272747376e-12       5.637113229868e-13      -3.436252830258e-15 
  156       5.973415282470e-10       1.383680051027e-13      -5.848058763426e-12       1.182781155493e-15       3.055200453984e-12       5.557447594284e-13      -3.376619604889e-15 
  157       6.013926531591e-10       1.373014573465e-13      -5.823922378216e-12       1.199567731900e-15       2.999426871479e-12       5.479393758173e-13      -3.317732104115e-15 
  158       6.054095558375e-10       1.361927256010e-13      -5.796245471993e-12       1.216503413013e-15       2.944945138334e-12       5.402938595458e-13      -3.259553934796e-15 
  159       6.093910780848e-10       1.350441091395e-13      -5.765001658945e-12       1.233588298650e-15       2.891744122339e-12       5.328062872184e-13      -3.202043612014e-15 
  160       6.133360345739e-10       1.338580304260e-13      -5.730166571235e-12       1.250822457887e-15       2.839808326566e-12       5.254741112056e-13      -3.145154455227e-15 
  161       6.172432123579e-10       1.326370368995e-13      -5.691717901681e-12       1.268205928494e-15       2.789117795340e-12       5.182941461960e-13      -3.088834484423e-15 
  162       6.211113703794e-10       1.313838027582e-13      -5.649635446421e-12       1.285738716370e-15       2.739648020200e-12       5.112625557491e-13      -3.033026316272e-15 
  163       6.249392389805e-10       1.301011307427e-13      -5.603901147594e-12       1.303420794983e-15       2.691369845877e-12       5.043748388488e-13      -2.977667060278e-15 
  164       6.287255194125e-10       1.287919539203e-13      -5.554499136010e-12       1.321252104801e-15       2.644249376252e-12       4.976258164551e-13      -2.922688214930e-15 
  165       6.324688833453e-10       1.274593374692e-13      -5.501415773823e-12       1.339232552734e-15       2.598247880327e-12       4.910096180579e-13      -2.868015563859e-15 
  166       6.361679723773e-10       1.261064804616e-13      -5.444639697207e-12       1.357362011565e-15       2.553321698197e-12       4.845196682293e-13      -2.813569071987e-15 
  167       6.398213975449e-10       1.247367176485e-13      -5.384161859025e-12       1.375640319390e-15       2.509422147011e-12       4.781486731762e-13      -2.759262781679e-15 
  168       6.434277388324e-10       1.233535212429e-13      -5.319975571511e-12       1.394067279052e-15       2.466495426943e-12       4.718886072936e-13      -2.705004708901e-15 
  169       6.469855446816e-10       1.219605027041e-13      -5.252076548932e-12       1.412642657579e-15       2.424482527161e-12       4.657306997172e-13      -2.650696739366e-15 
  170       6.504933315013e-10       1.205614145214e-13      -5.180462950273e-12       1.431366185618e-15       2.383319131791e-12       4.596654208760e-13      -2.596234524691e-15 
  171       6.539496834781e-10       1.191600356459e-13      -5.105134507754e-12       1.450237530654e-15       2.342948663364e-12       4.536844668878e-13      -2.541530881079e-15 
  172       6.573535623739e-10       1.177598133309e-13      -5.026089741536e-12       1.469256215330e-15       2.303362830447e-12       4.477869265731e-13      -2.486588392141e-15 
  173       6.607040227401e-10       1.163641947068e-13      -4.943328593464e-12       1.488421691203e-15       2.264564296469e-12       4.419736052795e-13      -2.431432688965e-15 
  174       6.640001138617e-10       1.149767417452e-13      -4.856853358970e-12       1.507733363687e-15       2.226553806442e-12       4.362450680687e-13      -2.376089484597e-15 
  175       6.672408796761e-10       1.136011325673e-13      -4.766668726010e-12       1.527190591380e-15       2.189330146533e-12       4.306016344207e-13      -2.320584566091e-15 
  176       6.704253586916e-10       1.122411627537e-13      -4.672781814010e-12       1.546792685392e-15       2.152890103626e-12       4.250433729373e-13      -2.264943786541e-15 
  177       6.735525839068e-10       1.109007466533e-13      -4.575202212812e-12       1.566538908679e-15       2.117228424897e-12       4.195700960463e-13      -2.209193057132e-15 
