# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  335       3.898885331331e-10       2.103144220088e-12       1.431388380542e-11       4.643004537881e-15       2.864837275444e-13       5.348454951049e-14       2.300295976344e-15 
  336       3.858893495288e-10       2.126831017476e-12       1.418095010443e-11       4.659320967275e-15       2.837279261872e-13       5.270641230282e-14       2.302691667514e-15 
  337       3.819257047512e-10       2.150342937684e-12       1.404352372956e-11       4.675572762816e-15       2.810075557096e-13       5.193858210301e-14       2.304833610695e-15 
  338       3.779987163942e-10       2.173669227805e-12       1.390166048999e-11       4.691762177825e-15       2.783218993056e-13       5.118083184079e-14       2.306722469627e-15 
  339       3.741095035914e-10       2.196798975429e-12       1.375541846832e-11       4.707891536854e-15       2.756702024113e-13       5.043292336149e-14       2.308358988435e-15 
  340       3.702591869461e-10       2.219721107729e-12       1.360485803903e-11       4.723963236221e-15       2.730516723623e-13       4.969460732689e-14       2.309743992347e-15 
  341       3.664488884628e-10       2.242424390554e-12       1.345004188688e-11       4.739979744543e-15       2.704654780498e-13       4.896562311605e-14       2.310878388412e-15 
  342       3.626797314767e-10       2.264897427522e-12       1.329103502534e-11       4.755943603272e-15       2.679107495772e-13       4.824569872616e-14       2.311763166217e-15 
  343       3.589528405852e-10       2.287128659110e-12       1.312790481507e-11       4.771857427228e-15       2.653865779176e-13       4.753455067336e-14       2.312399398602e-15 
  344       3.552693415782e-10       2.309106361747e-12       1.296072098231e-11       4.787723905133e-15       2.628920145693e-13       4.683188389359e-14       2.312788242378e-15 
  345       3.516303613686e-10       2.330818646903e-12       1.278955563733e-11       4.803545800147e-15       2.604260712136e-13       4.613739164343e-14       2.312930939043e-15 
  346       3.480370279230e-10       2.352253460185e-12       1.261448329285e-11       4.819325950399e-15       2.579877193705e-13       4.545075540091e-14       2.312828815500e-15 
  347       3.444904701922e-10       2.373398580423e-12       1.243558088250e-11       4.835067269523e-15       2.555758900562e-13       4.477164476640e-14       2.312483284775e-15 
  348       3.409918180422e-10       2.394241618765e-12       1.225292777924e-11       4.850772747193e-15       2.531894734390e-13       4.409971736337e-14       2.311895846729e-15 
  349       3.375421041127e-10       2.414771160337e-12       1.206660187464e-11       4.866445247916e-15       2.508275234976e-13       4.343468359143e-14       2.311067958220e-15 
  350       3.341419650379e-10       2.434980243414e-12       1.187666759935e-11       4.882086897104e-15       2.484898820776e-13       4.277650405661e-14       2.310000636142e-15 
  351       3.307919276793e-10       2.454863022982e-12       1.168318744111e-11       4.897699670548e-15       2.461765800842e-13       4.212520014759e-14       2.308694839299e-15 
  352       3.274925059127e-10       2.474413641428e-12       1.148622585358e-11       4.913285594191e-15       2.438876346784e-13       4.148078988824e-14       2.307151598064e-15 
  353       3.242442004622e-10       2.493626228753e-12       1.128584927080e-11       4.928846744463e-15       2.416230491357e-13       4.084328790212e-14       2.305372014970e-15 
  354       3.210474987345e-10       2.512494902782e-12       1.108212612187e-11       4.944385248620e-15       2.393828127035e-13       4.021270537710e-14       2.303357265292e-15 
  355       3.179028746534e-10       2.531013769382e-12       1.087512684543e-11       4.959903285075e-15       2.371669004597e-13       3.958905002983e-14       2.301108597645e-15 
  356       3.148107884936e-10       2.549176922675e-12       1.066492390424e-11       4.975403083737e-15       2.349752731703e-13       3.897232607037e-14       2.298627334562e-15 
  357       3.117716867154e-10       2.566978445252e-12       1.045159179977e-11       4.990886926349e-15       2.328078771479e-13       3.836253416665e-14       2.295914873093e-15 
  358       3.087860017987e-10       2.584412408387e-12       1.023520708674e-11       5.006357146819e-15       2.306646441095e-13       3.775967140908e-14       2.292972685387e-15 
  359       3.058541520774e-10       2.601472872250e-12       1.001584838771e-11       5.021816131560e-15       2.285454910346e-13       3.716373127510e-14       2.289802319281e-15 
  360       3.029765415735e-10       2.618153886122e-12       9.793596407610e-12       5.037266319824e-15       2.264503200234e-13       3.657470359368e-14       2.286405398892e-15 
  361       3.001535598318e-10       2.634449488611e-12       9.568533948316e-12       5.052710204038e-15       2.243790181547e-13       3.599257450991e-14       2.282783625203e-15 
  362       2.973855817533e-10       2.650353707860e-12       9.340745923230e-12       5.068150330141e-15       2.223314573440e-13       3.541732644951e-14       2.278938776651e-15 
  363       2.946729674306e-10       2.665860561768e-12       9.110319371829e-12       5.083589297920e-15       2.203074942016e-13       3.484893808343e-14       2.274872709717e-15 
  364       2.920160619810e-10       2.680964058199e-12       8.877343474232e-12       5.099029761345e-15       2.183069698907e-13       3.428738429235e-14       2.270587359516e-15 
  365       2.894151953816e-10       2.695658195199e-12       8.641909565765e-12       5.114474428903e-15       2.163297099855e-13       3.373263613124e-14       2.266084740383e-15 
  366       2.868706823033e-10       2.709936961209e-12       8.404111151524e-12       5.129926063941e-15       2.143755243290e-13       3.318466079395e-14       2.261366946461e-15 
  367       2.843828219450e-10       2.723794335278e-12       8.164043920938e-12       5.145387484992e-15       2.124442068914e-13       3.264342157766e-14       2.256436152292e-15 
  368       2.819518978679e-10       2.737224287278e-12       7.921805762338e-12       5.160861566121e-15       2.105355356279e-13       3.210887784755e-14       2.251294613406e-15 
  369       2.795781778297e-10       2.750220778118e-12       7.677496777515e-12       5.176351237253e-15       2.086492723369e-13       3.158098500124e-14       2.245944666908e-15 
  370       2.772619136189e-10       2.762777759958e-12       7.431219296287e-12       5.191859484513e-15       2.067851625183e-13       3.105969443342e-14       2.240388732064e-15 
  371       2.750033408894e-10       2.774889176423e-12       7.183077891062e-12       5.207389350561e-15       2.049429352309e-13       3.054495350032e-14       2.234629310896e-15 
  372       2.728026789940e-10       2.786548962816e-12       6.933179391404e-12       5.222943934928e-15       2.031223029512e-13       3.003670548435e-14       2.228668988765e-15 
  373       2.706601308194e-10       2.797751046334e-12       6.681632898595e-12       5.238526394354e-15       2.013229614310e-13       2.953488955854e-14       2.222510434962e-15 
  374       2.685758826201e-10       2.808489346280e-12       6.428549800198e-12       5.254139943118e-15       1.995445895556e-13       2.903944075120e-14       2.216156403298e-15 
  375       2.665501038528e-10       2.818757774278e-12       6.174043784625e-12       5.269787853381e-15       1.977868492019e-13       2.855028991038e-14       2.209609732687e-15 
  376       2.645829470104e-10       2.828550234488e-12       5.918230855696e-12       5.285473455519e-15       1.960493850964e-13       2.806736366844e-14       2.202873347743e-15 
  377       2.626745474567e-10       2.837860623817e-12       5.661229347209e-12       5.301200138457e-15       1.943318246735e-13       2.759058440664e-14       2.195950259360e-15 
  378       2.608250232603e-10       2.846682832137e-12       5.403159937497e-12       5.316971350008e-15       1.926337779330e-13       2.711987021964e-14       2.188843565308e-15 
  379       2.590344750289e-10       2.855010742493e-12       5.144145663997e-12       5.332790597208e-15       1.909548372989e-13       2.665513488005e-14       2.181556450815e-15 
  380       2.573029857439e-10       2.862838231327e-12       4.884311937815e-12       5.348661446650e-15       1.892945774768e-13       2.619628780301e-14       2.174092189162e-15 
  381       2.556306205940e-10       2.870159168679e-12       4.623786558283e-12       5.364587524825e-15       1.876525553125e-13       2.574323401071e-14       2.166454142265e-15 
  382       2.540174268103e-10       2.876967418413e-12       4.362699727532e-12       5.380572518451e-15       1.860283096496e-13       2.529587409695e-14       2.158645761270e-15 
  383       2.524634334999e-10       2.883256838424e-12       4.101184065048e-12       5.396620174815e-15       1.844213611880e-13       2.485410419167e-14       2.150670587137e-15 
  384       2.509686514804e-10       2.889021280854e-12       3.839374622243e-12       5.412734302107e-15       1.828312123416e-13       2.441781592552e-14       2.142532251230e-15 
  385       2.495330731141e-10       2.894254592306e-12       3.577408897013e-12       5.428918769752e-15       1.812573470966e-13       2.398689639441e-14       2.134234475907e-15 
  386       2.481566721425e-10       2.898950614056e-12       3.315426848306e-12       5.445177508755e-15       1.796992308694e-13       2.356122812403e-14       2.125781075106e-15 
  387       2.468394035202e-10       2.903103182272e-12       3.053570910685e-12       5.461514512027e-15       1.781563103649e-13       2.314068903442e-14       2.117175954936e-15 
  388       2.455811910535e-10       2.906707264447e-12       2.791973761648e-12       5.477933390848e-15       1.766281125966e-13       2.272517587234e-14       2.108422668849e-15 
  389       2.443818901434e-10       2.909762415136e-12       2.530721089420e-12       5.494436025261e-15       1.751145463206e-13       2.231467554707e-14       2.099523063621e-15 
  390       2.432413233237e-10       2.912269449905e-12       2.269887461046e-12       5.511023863853e-15       1.736156115989e-13       2.190919639339e-14       2.090478583877e-15 
  391       2.421592921563e-10       2.914229321895e-12       2.009548448688e-12       5.527698363056e-15       1.721313015917e-13       2.150874492798e-14       2.081290713169e-15 
  392       2.411355770554e-10       2.915643122937e-12       1.749780634449e-12       5.544460987136e-15       1.706616024946e-13       2.111332583262e-14       2.071960974209e-15 
  393       2.401699371125e-10       2.916512084667e-12       1.490661615200e-12       5.561313208170e-15       1.692064934755e-13       2.072294193738e-14       2.062490929103e-15 
  394       2.392621099204e-10       2.916837579652e-12       1.232270007409e-12       5.578256506033e-15       1.677659466117e-13       2.033759420388e-14       2.052882179587e-15 
  395       2.384118113986e-10       2.916621122496e-12       9.746854519676e-13       5.595292368378e-15       1.663399268263e-13       1.995728170841e-14       2.043136367260e-15 
  396       2.376187356171e-10       2.915864370966e-12       7.179886190143e-13       5.612422290623e-15       1.649283918256e-13       1.958200162521e-14       2.033255173819e-15 
  397       2.368825546213e-10       2.914569127107e-12       4.622612127650e-13       5.629647775929e-15       1.635312920358e-13       1.921174920965e-14       2.023240321294e-15 
  398       2.362029182566e-10       2.912737338357e-12       2.075859763377e-13       5.646970335188e-15       1.621485705398e-13       1.884651778143e-14       2.013093572282e-15 
  399       2.355794539927e-10       2.910371098668e-12      -4.595330341978e-14       5.664391487002e-15       1.607801630143e-13       1.848629870779e-14       2.002816730181e-15 
  400       2.350117667485e-10       2.907472649619e-12      -2.982717911040e-13       5.681912757670e-15       1.594259976666e-13       1.813108138671e-14       1.992411639425e-15 
  401       2.344994387166e-10       2.904044381539e-12      -5.492835979284e-13       5.699535681167e-15       1.580859951716e-13       1.778085323014e-14       1.981880185718e-15 
  402       2.340420291876e-10       2.900088834619e-12      -7.989017768972e-13       5.717261799130e-15       1.567600686086e-13       1.743559964719e-14       1.971224296269e-15 
  403       2.336390743748e-10       2.895608700033e-12      -1.047038317978e-12       5.735092660840e-15       1.554481233982e-13       1.709530402731e-14       1.960445940027e-15 
  404       2.332900872392e-10       2.890606821054e-12      -1.293604143276e-12       5.753029823204e-15       1.541500572393e-13       1.675994772354e-14       1.949547127914e-15 
  405       2.329945573131e-10       2.885086194169e-12      -1.538509102206e-12       5.771074850741e-15       1.528657600459e-13       1.642951003570e-14       1.938529913061e-15 
  406       2.327519505258e-10       2.879049970201e-12      -1.781661966668e-12       5.789229315561e-15       1.515951138840e-13       1.610396819359e-14       1.927396391039e-15 
  407       2.325617090272e-10       2.872501455425e-12      -2.022970426216e-12       5.807494797353e-15       1.503379929087e-13       1.578329734019e-14       1.916148700100e-15 
  408       2.324232510129e-10       2.865444112683e-12      -2.262341083237e-12       5.825872883362e-15       1.490942633008e-13       1.546747051489e-14       1.904789021406e-15 
  409       2.323359705488e-10       2.857881562502e-12      -2.499679448120e-12       5.844365168378e-15       1.478637832042e-13       1.515645863667e-14       1.893319579263e-15 
  410       2.322992373952e-10       2.849817584214e-12      -2.734889934431e-12       5.862973254715e-15       1.466464026620e-13       1.485023048732e-14       1.881742641361e-15 
  411       2.323123968320e-10       2.841256117070e-12      -2.967875854087e-12       5.881698752197e-15       1.454419635541e-13       1.454875269465e-14       1.870060519002e-15 
  412       2.323747694826e-10       2.832201261360e-12      -3.198539412527e-12       5.900543278136e-15       1.442502995341e-13       1.425198971568e-14       1.858275567339e-15 
  413       2.324856511390e-10       2.822657279530e-12      -3.426781703887e-12       5.919508457323e-15       1.430712359656e-13       1.395990381985e-14       1.846390185609e-15 
  414       2.326443125862e-10       2.812628597297e-12      -3.652502706173e-12       5.938595922004e-15       1.419045898598e-13       1.367245507226e-14       1.834406817367e-15 
  415       2.328499994265e-10       2.802119804769e-12      -3.875601276435e-12       5.957807311866e-15       1.407501698118e-13       1.338960131682e-14       1.822327950720e-15 
  416       2.331019319046e-10       2.791135657561e-12      -4.095975145938e-12       5.977144274019e-15       1.396077759382e-13       1.311129815948e-14       1.810156118564e-15 
  417       2.333993047316e-10       2.779681077912e-12      -4.313520915337e-12       5.996608462982e-15       1.384771998132e-13       1.283749895146e-14       1.797893898815e-15 
  418       2.337412869099e-10       2.767761155806e-12      -4.528134049851e-12       6.016201540661e-15       1.373582244061e-13       1.256815477243e-14       1.785543914646e-15 
  419       2.341270215578e-10       2.755381150084e-12      -4.739708874434e-12       6.035925176338e-15       1.362506240181e-13       1.230321441371e-14       1.773108834720e-15 
  420       2.345556257337e-10       2.742546489564e-12      -4.948138568952e-12       6.055781046648e-15       1.351541642190e-13       1.204262436149e-14       1.760591373427e-15 
  421       2.350261902613e-10       2.729262774158e-12      -5.153315163350e-12       6.075770835566e-15       1.340686017842e-13       1.178632878004e-14       1.747994291115e-15 
  422       2.355377795534e-10       2.715535775992e-12      -5.355129532832e-12       6.095896234390e-15       1.329936846318e-13       1.153426949491e-14       1.735320394327e-15 
  423       2.360894314370e-10       2.701371440518e-12      -5.553471393032e-12       6.116158941721e-15       1.319291517590e-13       1.128638597614e-14       1.722572536032e-15 
  424       2.366801569778e-10       2.686775887636e-12      -5.748229295184e-12       6.136560663450e-15       1.308747331797e-13       1.104261532144e-14       1.709753615865e-15 
  425       2.373089403046e-10       2.671755412810e-12      -5.939290621300e-12       6.157103112739e-15       1.298301498610e-13       1.080289223943e-14       1.696866580357e-15 
  426       2.379747384339e-10       2.656316488184e-12      -6.126541579341e-12       6.177788010003e-15       1.287951136598e-13       1.056714903284e-14       1.683914423172e-15 
  427       2.386765665552e-10       2.640465941330e-12      -6.309881179261e-12       6.198616691909e-15       1.277693772131e-13       1.033532495819e-14       1.670899856715e-15 
  428       2.394137574399e-10       2.624211495913e-12      -6.489263694665e-12       6.219588923748e-15       1.267528856038e-13       1.010739468986e-14       1.657824314183e-15 
  429       2.401857105128e-10       2.607561251616e-12      -6.664657636281e-12       6.240704046624e-15       1.257456297306e-13       9.883340791384e-15       1.644688914023e-15 
  430       2.409918070702e-10       2.590523509405e-12      -6.836031905953e-12       6.261961364515e-15       1.247475967910e-13       9.663144415891e-15       1.631494785511e-15 
  431       2.418314101604e-10       2.573106772760e-12      -7.003355800990e-12       6.283360144004e-15       1.237587702512e-13       9.446785295449e-15       1.618243068764e-15 
  432       2.427038644646e-10       2.555319748912e-12      -7.166599018524e-12       6.304899613998e-15       1.227791298159e-13       9.234241730430e-15       1.604934914767e-15 
  433       2.436084961772e-10       2.537171350075e-12      -7.325731659862e-12       6.326578965461e-15       1.218086513976e-13       9.025490578873e-15       1.591571485385e-15 
  434       2.445446128868e-10       2.518670694680e-12      -7.480724234837e-12       6.348397351136e-15       1.208473070870e-13       8.820507245846e-15       1.578153953383e-15 
  435       2.455115034569e-10       2.499827108611e-12      -7.631547666165e-12       6.370353885275e-15       1.198950651220e-13       8.619265672811e-15       1.564683502449e-15 
  436       2.465084379064e-10       2.480650126435e-12      -7.778173293795e-12       6.392447643362e-15       1.189518898576e-13       8.421738326985e-15       1.551161327206e-15 
  437       2.475346672901e-10       2.461149492642e-12      -7.920572879264e-12       6.414677661841e-15       1.180177417361e-13       8.227896190702e-15       1.537588633237e-15 
  438       2.485894235799e-10       2.441335162874e-12      -8.058718610051e-12       6.437042937841e-15       1.170925772561e-13       8.037708750776e-15       1.523966637099e-15 
  439       2.496719195451e-10       2.421217305159e-12      -8.192583103929e-12       6.459542428905e-15       1.161763489426e-13       7.851143987868e-15       1.510296566343e-15 
  440       2.507813486333e-10       2.400806301149e-12      -8.322139413316e-12       6.482175052714e-15       1.152690053165e-13       7.668168365841e-15       1.496579659535e-15 
  441       2.519168848508e-10       2.380112747351e-12      -8.447361029636e-12       6.504939686814e-15       1.143704908645e-13       7.488746821129e-15       1.482817166271e-15 
  442       2.530776826435e-10       2.359147456361e-12      -8.568221887663e-12       6.527835168341e-15       1.134807460088e-13       7.312842752098e-15       1.469010347199e-15 
  443       2.542628767775e-10       2.337921458098e-12      -8.684696369880e-12       6.550860293751e-15       1.125997070767e-13       7.140418008407e-15       1.455160474036e-15 
  444       2.554715822198e-10       2.316446001041e-12      -8.796759310831e-12       6.574013818541e-15       1.117273062703e-13       6.971432880373e-15       1.441268829586e-15 
  445       2.567028940191e-10       2.294732553458e-12      -8.904386001475e-12       6.597294456981e-15       1.108634716360e-13       6.805846088333e-15       1.427336707760e-15 
  446       2.579558871861e-10       2.272792804644e-12      -9.007552193536e-12       6.620700881837e-15       1.100081270350e-13       6.643614772006e-15       1.413365413594e-15 
  447       2.592296165747e-10       2.250638666153e-12      -9.106234103862e-12       6.644231724096e-15       1.091611921118e-13       6.484694479856e-15       1.399356263269e-15 
  448       2.605231167624e-10       2.228282273033e-12      -9.200408418773e-12       6.667885572696e-15       1.083225822650e-13       6.329039158455e-15       1.385310584127e-15 
  449       2.618354019307e-10       2.205735985059e-12      -9.290052298416e-12       6.691660974252e-15       1.074922086164e-13       6.176601141848e-15       1.371229714692e-15 
  450       2.631654657464e-10       2.183012387969e-12      -9.375143381121e-12       6.715556432776e-15       1.066699779808e-13       6.027331140910e-15       1.357115004689e-15 
  451       2.645122812419e-10       2.160124294694e-12      -9.455659787751e-12       6.739570409414e-15       1.058557928359e-13       5.881178232714e-15       1.342967815060e-15 
  452       2.658748006959e-10       2.137084746598e-12      -9.531580126054e-12       6.763701322162e-15       1.050495512917e-13       5.738089849892e-15       1.328789517986e-15 
  453       2.672519555140e-10       2.113907014705e-12      -9.602883495022e-12       6.787947545599e-15       1.042511470605e-13       5.598011769998e-15       1.314581496902e-15 
  454       2.686426561096e-10       2.090604600940e-12      -9.669549489239e-12       6.812307410612e-15       1.034604694265e-13       5.460888104869e-15       1.300345146519e-15 
  455       2.700457917845e-10       2.067191239357e-12      -9.731558203238e-12       6.836779204119e-15       1.026774032153e-13       5.326661289991e-15       1.286081872842e-15 
  456       2.714602306096e-10       2.043680897377e-12      -9.788890235850e-12       6.861361168800e-15       1.019018287639e-13       5.195272073857e-15       1.271793093186e-15 
  457       2.728848193055e-10       2.020087777020e-12      -9.841526694563e-12       6.886051502820e-15       1.011336218903e-13       5.066659507336e-15       1.257480236200e-15 
  458       2.743183831230e-10       1.996426316139e-12      -9.889449199869e-12       6.910848359557e-15       1.003726538631e-13       4.940760933030e-15       1.243144741879e-15 
  459       2.757597257243e-10       1.972711189656e-12      -9.932639889623e-12       6.935749847327e-15       9.961879137149e-14       4.817511974640e-15       1.228788061588e-15 
  460       2.772076290632e-10       1.948957310795e-12      -9.971081423391e-12       6.960754029113e-15       9.887189649452e-14       4.696846526327e-15       1.214411658078e-15 
  461       2.786608532661e-10       1.925179832313e-12      -1.000475698681e-11       6.985858922288e-15       9.813182667119e-14       4.578696742076e-15       1.200017005507e-15 
  462       2.801181365124e-10       1.901394147738e-12      -1.003365029593e-11       7.011062498342e-15       9.739843466996e-14       4.462993025059e-15       1.185605589455e-15 
  463       2.815781949154e-10       1.877615892603e-12      -1.005774560159e-11       7.036362682611e-15       9.667156855851e-14       4.349664016995e-15       1.171178906947e-15 
  464       2.830397224027e-10       1.853860945677e-12      -1.007702769374e-11       7.061757354001e-15       9.595107167344e-14       4.238636587517e-15       1.156738466468e-15 
  465       2.845013905974e-10       1.830145430200e-12      -1.009148190582e-11       7.087244344713e-15       9.523678258997e-14       4.129835823530e-15       1.142285787984e-15 
  466       2.859619893724e-10       1.806484631614e-12      -1.010110187302e-11       7.112821384211e-15       9.452856213106e-14       4.023197102075e-15       1.127822356711e-15 
  467       2.874208535842e-10       1.782889711082e-12      -1.010591306466e-11       7.138485929741e-15       9.382637538371e-14       3.918702745065e-15       1.113349482804e-15 
  468       2.888774494182e-10       1.759370891859e-12      -1.010594999457e-11       7.164235329986e-15       9.313021218188e-14       3.816346487199e-15       1.098868437327e-15 
  469       2.903312348763e-10       1.735938534168e-12      -1.010124854217e-11       7.190066880041e-15       9.244006028299e-14       3.716121491887e-15       1.084380498100e-15 
  470       2.917816597352e-10       1.712603135832e-12      -1.009184596104e-11       7.215977821114e-15       9.175590535258e-14       3.618020347264e-15       1.069886949692e-15 
  471       2.932281655046e-10       1.689375332915e-12      -1.007778088761e-11       7.241965340219e-15       9.107773094889e-14       3.522035062227e-15       1.055389083413e-15 
  472       2.946701853855e-10       1.666265900355e-12      -1.005909334977e-11       7.268026569871e-15       9.040551850751e-14       3.428157062454e-15       1.040888197309e-15 
  473       2.961071442285e-10       1.643285752600e-12      -1.003582477548e-11       7.294158587783e-15       8.973924732596e-14       3.336377186432e-15       1.026385596153e-15 
  474       2.975384584919e-10       1.620445944249e-12      -1.000801800140e-11       7.320358416563e-15       8.907889454831e-14       3.246685681481e-15       1.011882591441e-15 
  475       2.989635362001e-10       1.597757670684e-12      -9.975717281552e-12       7.346623023404e-15       8.842443514983e-14       3.159072199783e-15       9.973805013823e-16 
  476       3.003817769019e-10       1.575232268710e-12      -9.938968295921e-12       7.372949319787e-15       8.777584192156e-14       3.073525794405e-15       9.828806508948e-16 
  477       3.017925716283e-10       1.552881217187e-12      -9.897818159087e-12       7.399334161170e-15       8.713308545493e-14       2.990034915326e-15       9.683843715970e-16 
  478       3.031953028515e-10       1.530716137673e-12      -9.852315428860e-12       7.425774346687e-15       8.649613412640e-14       2.908587405461e-15       9.538930018014e-16 
  479       3.045893444423e-10       1.508748795054e-12      -9.802510114908e-12       7.452266618845e-15       8.586495408206e-14       2.829170496690e-15       9.394078865082e-16 
  480       3.059740616292e-10       1.486991098185e-12      -9.748453687381e-12       7.478807663215e-15       8.523950922224e-14       2.751770805881e-15       9.249303773978e-16 
  481       3.073488109560e-10       1.465455100524e-12      -9.690199085546e-12       7.505394108131e-15       8.461976118614e-14       2.676374330917e-15       9.104618328245e-16 
  482       3.087129402403e-10       1.444153000771e-12      -9.627800726413e-12       7.532022524386e-15       8.400566933640e-14       2.602966446720e-15       8.960036178093e-16 
  483       3.100657885318e-10       1.423097143501e-12      -9.561314513362e-12       7.558689424925e-15       8.339719074377e-14       2.531531901280e-15       8.815571040334e-16 
  484       3.114066860704e-10       1.402300019804e-12      -9.490797844776e-12       7.585391264541e-15       8.279428017172e-14       2.462054811677e-15       8.671236698311e-16 
  485       3.127349542446e-10       1.381774267921e-12      -9.416309622669e-12       7.612124439573e-15       8.219689006099e-14       2.394518660111e-15       8.527047001833e-16 
  486       3.140499055497e-10       1.361532673878e-12      -9.337910261312e-12       7.638885287601e-15       8.160497051428e-14       2.328906289923e-15       8.383015867102e-16 
  487       3.153508435460e-10       1.341588172126e-12      -9.255661695865e-12       7.665670087137e-15       8.101846928083e-14       2.265199901623e-15       8.239157276650e-16 
  488       3.166370628170e-10       1.321953846172e-12      -9.169627391006e-12       7.692475057328e-15       8.043733174103e-14       2.203381048919e-15       8.095485279269e-16 
  489       3.179078489279e-10       1.302642929225e-12      -9.079872349555e-12       7.719296357645e-15       7.986150089105e-14       2.143430634736e-15       7.952013989941e-16 
  490       3.191624783836e-10       1.283668804823e-12      -8.986463121112e-12       7.746130087584e-15       7.929091732744e-14       2.085328907247e-15       7.808757589771e-16 
  491       3.204002185869e-10       1.265045007474e-12      -8.889467810677e-12       7.772972286355e-15       7.872551923174e-14       2.029055455898e-15       7.665730325920e-16 
  492       3.216203277971e-10       1.246785223292e-12      -8.788956087284e-12       7.799818932586e-15       7.816524235514e-14       1.974589207431e-15       7.522946511536e-16 
  493       3.228220550880e-10       1.228903290634e-12      -8.684999192628e-12       7.826665944011e-15       7.761002000302e-14       1.921908421912e-15       7.380420525685e-16 
  494       3.240046403059e-10       1.211413200736e-12      -8.577669949695e-12       7.853509177169e-15       7.705978301962e-14       1.870990688757e-15       7.238166813283e-16 
  495       3.251673140285e-10       1.194329098350e-12      -8.467042771391e-12       7.880344427101e-15       7.651445977264e-14       1.821812922757e-15       7.096199885029e-16 
  496       3.263092975226e-10       1.177665282378e-12      -8.353193669169e-12       7.907167427042e-15       7.597397613785e-14       1.774351360104e-15       6.954534317336e-16 
  497       3.274298027025e-10       1.161436206513e-12      -8.236200261661e-12       7.933973848118e-15       7.543825548371e-14       1.728581554416e-15       6.813184752264e-16 
  498       3.285280320884e-10       1.145656479873e-12      -8.116141783304e-12       7.960759299045e-15       7.490721865596e-14       1.684478372764e-15       6.672165897447e-16 
  499       3.296031787644e-10       1.130340867636e-12      -7.993099092971e-12       7.987519325817e-15       7.438078396228e-14       1.642015991696e-15       6.531492526033e-16 
  500       3.306544263369e-10       1.115504291679e-12      -7.867154682598e-12       8.014249411410e-15       7.385886715686e-14       1.601167893265e-15       6.391179476609e-16 
  501       3.316809488928e-10       1.101161831214e-12      -7.738392685815e-12       8.040944975471e-15       7.334138142504e-14       1.561906861054e-15       6.251241653135e-16 
  502       3.326819109580e-10       1.087328723426e-12      -7.606898886576e-12       8.067601374019e-15       7.282823736793e-14       1.524204976199e-15       6.111694024877e-16 
  503       3.336564674551e-10       1.074020364105e-12      -7.472760727781e-12       8.094213899135e-15       7.231934298699e-14       1.488033613420e-15       5.972551626336e-16 
  504       3.346037636622e-10       1.061252308287e-12      -7.336067319914e-12       8.120777778662e-15       7.181460366867e-14       1.453363437042e-15       5.833829557185e-16 
  505       3.355230617097e-10       1.049038403212e-12      -7.196906307271e-12       8.147288525805e-15       7.131393746465e-14       1.420167658131e-15       5.695542105832e-16 
  506       3.364141241641e-10       1.037385126754e-12      -7.055354349834e-12       8.173742999627e-15       7.081732144789e-14       1.388431917165e-15       5.557700092509e-16 
  507       3.372768414131e-10       1.026297087141e-12      -6.911486384201e-12       8.200138374505e-15       7.032474666175e-14       1.358144678239e-15       5.420313449507e-16 
  508       3.381111061427e-10       1.015778875643e-12      -6.765378748315e-12       8.226471792850e-15       6.983620293688e-14       1.329293991270e-15       5.283392090142e-16 
  509       3.389168133560e-10       1.005835066328e-12      -6.617109188619e-12       8.252740364959e-15       6.935167888311e-14       1.301867489551e-15       5.146945908270e-16 
  510       3.396938603903e-10       9.964702158277e-13      -6.466756867209e-12       8.278941168884e-15       6.887116188118e-14       1.275852387311e-15       5.010984777810e-16 
  511       3.404421469345e-10       9.876888630889e-13      -6.314402368985e-12       8.305071250286e-15       6.839463807458e-14       1.251235477270e-15       4.875518552263e-16 
  512       3.411615750474e-10       9.794955291393e-13      -6.160127708810e-12       8.331127622297e-15       6.792209236131e-14       1.228003128200e-15       4.740557064234e-16 
  513       3.418520491751e-10       9.718947168445e-13      -6.004016338657e-12       8.357107265379e-15       6.745350838570e-14       1.206141282476e-15       4.606110124952e-16 
  514       3.425134761687e-10       9.648909106672e-13      -5.846153154765e-12       8.383007127187e-15       6.698886853021e-14       1.185635453640e-15       4.472187523788e-16 
  515       3.431457653016e-10       9.584885764278e-13      -5.686624504793e-12       8.408824122422e-15       6.652815390723e-14       1.166470723954e-15       4.338799027776e-16 
  516       3.437488282879e-10       9.526921610627e-13      -5.525518194971e-12       8.434555132700e-15       6.607134435083e-14       1.148631741957e-15       4.205954381137e-16 
  517       3.443225792995e-10       9.475060923845e-13      -5.362923497256e-12       8.460197006404e-15       6.561841840865e-14       1.132102720024e-15       4.073663304795e-16 
