# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   79       2.850382584374e-10       6.058184833640e-14      -1.373741917579e-12       2.343428268363e-16       1.848602648352e-11       2.235849037350e-12      -8.439797305653e-15 
   80       2.886943653195e-10       6.257551890322e-14      -1.447945421851e-12       2.403049478238e-16       1.791954861456e-11       2.178289571703e-12      -8.298218137715e-15 
   81       2.923832675818e-10       6.458738148912e-14      -1.523410942236e-12       2.463418313027e-16       1.737392160741e-11       2.122614953914e-12      -8.186515455620e-15 
   82       2.961056216531e-10       6.661601771667e-14      -1.600100636139e-12       2.524536376229e-16       1.684919732805e-11       2.068853254388e-12      -8.101638832534e-15 
   83       2.998618159618e-10       6.865995923780e-14      -1.677975607955e-12       2.586405448177e-16       1.634516449949e-11       2.017008275371e-12      -8.040028601273e-15 
   84       3.036519563012e-10       7.071768753348e-14      -1.756995939609e-12       2.649027491838e-16       1.586133714470e-11       1.967058445294e-12      -7.997598068666e-15 
   85       3.074758511942e-10       7.278763371336e-14      -1.837120721086e-12       2.712404658612e-16       1.539694302958e-11       1.918955713103e-12      -7.969715729916e-15 
   86       3.113329972586e-10       7.486817831545e-14      -1.918308080970e-12       2.776539294130e-16       1.495091210589e-11       1.872624442602e-12      -7.951187482966e-15 
   87       3.152225645724e-10       7.695765110572e-14      -2.000515216982e-12       2.841433944048e-16       1.452186495428e-11       1.827960306784e-12      -7.936238842854e-15 
   88       3.191433820383e-10       7.905433087778e-14      -2.083698426513e-12       2.907091359848e-16       1.410810122719e-11       1.784829182172e-12      -7.918497156080e-15 
   89       3.230943292458e-10       8.115646653863e-14      -2.167811571769e-12       2.973514411799e-16       1.370800413009e-11       1.743100213124e-12      -7.892308694419e-15 
   90       3.270756144031e-10       8.326234459320e-14      -2.252801132728e-12       3.040705799546e-16       1.332135177257e-11       1.702753358992e-12      -7.856965485959e-15 
   91       3.310876708400e-10       8.537023192604e-14      -2.338610430801e-12       3.108668306593e-16       1.294819118978e-11       1.663786759016e-12      -7.813111852377e-15 
   92       3.351307599315e-10       8.747835557453e-14      -2.425181132127e-12       3.177404893443e-16       1.258843536658e-11       1.626183478731e-12      -7.761470736714e-15 
   93       3.392049625526e-10       8.958490284742e-14      -2.512453254657e-12       3.246918702005e-16       1.224185791333e-11       1.589910916217e-12      -7.702845915931e-15 
   94       3.433101705335e-10       9.168802144337e-14      -2.600365175238e-12       3.317213060002e-16       1.190808774161e-11       1.554920208345e-12      -7.638124213465e-15 
   95       3.474460781141e-10       9.378581956951e-14      -2.688853636698e-12       3.388291485375e-16       1.158660373998e-11       1.521145637020e-12      -7.568277711788e-15 
   96       3.516121733992e-10       9.587636605996e-14      -2.777853754927e-12       3.460157690693e-16       1.127672944973e-11       1.488504035432e-12      -7.494365964955e-15 
   97       3.558077298132e-10       9.795769049439e-14      -2.867299025968e-12       3.532815587560e-16       1.097762774061e-11       1.456894194301e-12      -7.417538211170e-15 
   98       3.600317975553e-10       1.000277833165e-13      -2.957121333095e-12       3.606269291020e-16       1.068829548656e-11       1.426196268124e-12      -7.339035585334e-15 
   99       3.642834418169e-10       1.020846418010e-13      -3.047252041443e-12       3.680523171473e-16       1.040779318941e-11       1.396299706584e-12      -7.259983510267e-15 
  100       3.685625144051e-10       1.041264151258e-13      -3.137625443490e-12       3.755582009287e-16       1.013598246959e-11       1.367192846430e-12      -7.180730534731e-15 
  101       3.728689760474e-10       1.061512801640e-13      -3.228175817029e-12       3.831450870374e-16       9.872883629707e-12       1.338884965536e-12      -7.101419522109e-15 
  102       3.772026538953e-10       1.081573981342e-13      -3.318836401172e-12       3.908135065558e-16       9.618447580689e-12       1.311378644987e-12      -7.022188790547e-15 
  103       3.815632359709e-10       1.101429152752e-13      -3.409539416620e-12       3.985640155551e-16       9.372553365366e-12       1.284669521082e-12      -6.943171782218e-15 
  104       3.859502656123e-10       1.121059635198e-13      -3.500216085924e-12       4.063971955943e-16       9.135005682090e-12       1.258746037341e-12      -6.864496732591e-15 
  105       3.903631359199e-10       1.140446611696e-13      -3.590796653759e-12       4.143136542180e-16       8.905532408318e-12       1.233589196515e-12      -6.786286339697e-15 
  106       3.948010842024e-10       1.159571135688e-13      -3.681210407183e-12       4.223140254550e-16       8.683782124224e-12       1.209172312585e-12      -6.708657433396e-15 
  107       3.992631864224e-10       1.178414137787e-13      -3.771385695912e-12       4.303989703163e-16       8.469321636286e-12       1.185460762776e-12      -6.631720644644e-15 
  108       4.037483516430e-10       1.196956432523e-13      -3.861249952578e-12       4.385691772934e-16       8.261633500894e-12       1.162411739557e-12      -6.555580074762e-15 
  109       4.082553164731e-10       1.215178725078e-13      -3.950729713003e-12       4.468253628571e-16       8.060113547940e-12       1.139974002649e-12      -6.480332964698e-15 
  110       4.127828615978e-10       1.233062081262e-13      -4.039751376505e-12       4.551682523663e-16       7.864206900341e-12       1.118100488081e-12      -6.406070131050e-15 
  111       4.173305047787e-10       1.250589391307e-13      -4.128243553939e-12       4.635985189514e-16       7.673841130234e-12       1.096788501450e-12      -6.332878047106e-15 
  112       4.218978865612e-10       1.267744106897e-13      -4.216135059480e-12       4.721168377060e-16       7.489044160855e-12       1.076044228354e-12      -6.260836410428e-15 
  113       4.264845527858e-10       1.284509805849e-13      -4.303354224667e-12       4.807239048781e-16       7.309809623518e-12       1.055870216918e-12      -6.190017080406e-15 
  114       4.310899512163e-10       1.300870203415e-13      -4.389828925947e-12       4.894204381764e-16       7.136095742348e-12       1.036265256160e-12      -6.120483755063e-15 
  115       4.357134281693e-10       1.316809163570e-13      -4.475486612205e-12       4.982071770755e-16       6.967824219026e-12       1.017224254356e-12      -6.052291647858e-15 
  116       4.403542251421e-10       1.332310710316e-13      -4.560254332314e-12       5.070848831224e-16       6.804879117519e-12       9.987381174046e-13      -5.985487164486e-15 
  117       4.450114754415e-10       1.347359038969e-13      -4.644058762670e-12       5.160543402416e-16       6.647105748827e-12       9.807936271957e-13      -5.920107579683e-15 
  118       4.496842008124e-10       1.361938527461e-13      -4.726826234732e-12       5.251163550410e-16       6.494309555711e-12       9.633733199719e-13      -5.856180714027e-15 
  119       4.543713080668e-10       1.376033747629e-13      -4.808482762563e-12       5.342717571179e-16       6.346254997438e-12       9.464553646953e-13      -5.793724610741e-15 
  120       4.590715857117e-10       1.389629476516e-13      -4.888954070367e-12       5.435213993647e-16       6.202664434516e-12       9.300134414133e-13      -5.732747212498e-15 
  121       4.637837005785e-10       1.402710707666e-13      -4.968165620036e-12       5.528661582745e-16       6.063217013433e-12       9.140166196230e-13      -5.673246038219e-15 
  122       4.685061944510e-10       1.415262662414e-13      -5.046042638679e-12       5.623069342469e-16       5.927547551392e-12       8.984292366373e-13      -5.615207859879e-15 
  123       4.732376529043e-10       1.427271266779e-13      -5.122510944331e-12       5.718446154504e-16       5.795325237217e-12       8.832185416376e-13      -5.558598531828e-15 
  124       4.779772409652e-10       1.438724620095e-13      -5.197499471784e-12       5.814799640562e-16       5.666502347171e-12       8.683788812755e-13      -5.503331844173e-15 
  125       4.827242229220e-10       1.449611717168e-13      -5.270938090176e-12       5.912137174502e-16       5.541092133326e-12       8.539100762663e-13      -5.449296465462e-15 
  126       4.874777936313e-10       1.459922012605e-13      -5.342756864297e-12       6.010466235246e-16       5.419091084367e-12       8.398098446530e-13      -5.396365073116e-15 
  127       4.922370765008e-10       1.469645435769e-13      -5.412886088405e-12       6.109794406966e-16       5.300478438304e-12       8.260737412708e-13      -5.344393952753e-15 
  128       4.970011214737e-10       1.478772405739e-13      -5.481256320050e-12       6.210129379282e-16       5.185215695193e-12       8.126950972114e-13      -5.293222597516e-15 
  129       5.017689030112e-10       1.487293846270e-13      -5.547798413889e-12       6.311478947444e-16       5.073246129851e-12       7.996649592873e-13      -5.242673307396e-15 
  130       5.065393180769e-10       1.495201200747e-13      -5.612443555508e-12       6.413851012526e-16       4.964494304575e-12       7.869720294962e-13      -5.192550788555e-15 
  131       5.113111841201e-10       1.502486447150e-13      -5.675123295244e-12       6.517253581620e-16       4.858865581856e-12       7.746026044853e-13      -5.142641752650e-15 
  132       5.160832370591e-10       1.509142113008e-13      -5.735769582000e-12       6.621694768019e-16       4.756245637101e-12       7.625405150156e-13      -5.092714516160e-15 
  133       5.208541292649e-10       1.515161290357e-13      -5.794314797066e-12       6.727182791411e-16       4.656499971343e-12       7.507670654264e-13      -5.042518599708e-15 
  134       5.256224275448e-10       1.520537650704e-13      -5.850691787941e-12       6.833725978072e-16       4.559473423966e-12       7.392609730995e-13      -4.991784327389e-15 
  135       5.303866111259e-10       1.525265459978e-13      -5.904833902151e-12       6.941332761050e-16       4.464989685416e-12       7.279983079236e-13      -4.940222426088e-15 
  136       5.351450696385e-10       1.529339593495e-13      -5.956675021066e-12       7.050011680362e-16       4.372850809920e-12       7.169524317588e-13      -4.887523624810e-15 
  137       5.398962447094e-10       1.532755836641e-13      -6.006150283330e-12       7.159771111449e-16       4.282879152918e-12       7.060997643407e-13      -4.833427727675e-15 
  138       5.446390755453e-10       1.535511790381e-13      -6.053198268027e-12       7.270618418450e-16       4.195049112636e-12       6.954378825260e-13      -4.777939747977e-15 
  139       5.493725958493e-10       1.537606088251e-13      -6.097759102597e-12       7.382560713262e-16       4.109368160574e-12       6.849691878830e-13      -4.721135483917e-15 
  140       5.540957932539e-10       1.539038135652e-13      -6.139773831348e-12       7.495605117893e-16       4.025835424005e-12       6.746952249633e-13      -4.663094091601e-15 
  141       5.588076082158e-10       1.539808126624e-13      -6.179184453652e-12       7.609758762923e-16       3.944441467971e-12       6.646166577476e-13      -4.603898125329e-15 
  142       5.635069329112e-10       1.539917060620e-13      -6.215933962138e-12       7.725028785971e-16       3.865168077273e-12       6.547332460916e-13      -4.543633577875e-15 
  143       5.681926101308e-10       1.539366759273e-13      -6.249966380892e-12       7.841422330162e-16       3.787988038469e-12       6.450438221721e-13      -4.482389920782e-15 
  144       5.728634321748e-10       1.538159883172e-13      -6.281226803655e-12       7.958946542590e-16       3.712864921869e-12       6.355462669325e-13      -4.420260144644e-15 
  145       5.775181397481e-10       1.536299948635e-13      -6.309661432013e-12       8.077608572786e-16       3.639752863527e-12       6.262374865290e-13      -4.357340799395e-15 
  146       5.821554208550e-10       1.533791344477e-13      -6.335217613603e-12       8.197415571181e-16       3.568596347241e-12       6.171133887764e-13      -4.293732034596e-15 
  147       5.867739096946e-10       1.530639348785e-13      -6.357843880301e-12       8.318374687576e-16       3.499329986543e-12       6.081688595937e-13      -4.229537639721e-15 
  148       5.913721855559e-10       1.526850145691e-13      -6.377489986426e-12       8.440493069602e-16       3.431878306694e-12       5.993977394506e-13      -4.164865084445e-15 
  149       5.959487717126e-10       1.522430842142e-13      -6.394106946929e-12       8.563777861190e-16       3.366155526685e-12       5.907927998126e-13      -4.099825558931e-15 
  150       6.005021343181e-10       1.517389484671e-13      -6.407647075599e-12       8.688236201033e-16       3.302065341223e-12       5.823457195875e-13      -4.034534014117e-15 
  151       6.050306813011e-10       1.511735076174e-13      -6.418064023250e-12       8.813875221056e-16       3.239500702732e-12       5.740470615709e-13      -3.969109202003e-15 
  152       6.095327612598e-10       1.505477592678e-13      -6.425312815924e-12       8.940702044877e-16       3.178343603345e-12       5.658862488923e-13      -3.903673715939e-15 
  153       6.140067803475e-10       1.498627884873e-13      -6.429350126597e-12       9.068723253473e-16       3.118489434141e-12       5.578540511018e-13      -3.838338306072e-15 
  154       6.184515674753e-10       1.491197337107e-13      -6.430135038329e-12       9.197943229523e-16       3.059923069017e-12       5.499503519837e-13      -3.773153100695e-15 
  155       6.228660411012e-10       1.483198208535e-13      -6.427628425194e-12       9.328365655548e-16       3.002649469097e-12       5.421770621131e-13      -3.708151907260e-15 
  156       6.272490937913e-10       1.474643761552e-13      -6.421792764204e-12       9.459994028675e-16       2.946669648937e-12       5.345356634148e-13      -3.643367490313e-15 
  157       6.315995917151e-10       1.465548277987e-13      -6.412592174690e-12       9.592831656389e-16       2.891980583695e-12       5.270271983905e-13      -3.578831531697e-15 
  158       6.359163741424e-10       1.455927075280e-13      -6.399992457695e-12       9.726881652283e-16       2.838575116291e-12       5.196522593463e-13      -3.514574590753e-15 
  159       6.401982529385e-10       1.445796522676e-13      -6.383961135355e-12       9.862146931810e-16       2.786441864579e-12       5.124109776200e-13      -3.450626064520e-15 
  160       6.444440120604e-10       1.435174057402e-13      -6.364467490283e-12       9.998630208039e-16       2.735565128507e-12       5.053030128082e-13      -3.387014147938e-15 
  161       6.486524070529e-10       1.424078200860e-13      -6.341482604962e-12       1.013633398740e-15       2.685924797283e-12       4.983275419942e-13      -3.323765794047e-15 
  162       6.528221645445e-10       1.412528574804e-13      -6.314979401124e-12       1.027526056544e-15       2.637496256545e-12       4.914832489748e-13      -3.260906674192e-15 
  163       6.569519817434e-10       1.400545917532e-13      -6.284932679140e-12       1.041541202259e-15       2.590250295522e-12       4.847683134880e-13      -3.198461138220e-15 
  164       6.610405259333e-10       1.388152100068e-13      -6.251319157405e-12       1.055679021988e-15       2.544153014198e-12       4.781804004401e-13      -3.136452174686e-15 
  165       6.650864339695e-10       1.375370142349e-13      -6.214117511722e-12       1.069939679472e-15       2.499165730482e-12       4.717166491331e-13      -3.074901371050e-15 
  166       6.690883117750e-10       1.362224229406e-13      -6.173308414691e-12       1.084323315665e-15       2.455244887373e-12       4.653736624922e-13      -3.013828873881e-15 
  167       6.730447338362e-10       1.348739727555e-13      -6.128874575093e-12       1.098830048310e-15       2.412341960120e-12       4.591474962929e-13      -2.953253349056e-15 
  168       6.769542426992e-10       1.334943200578e-13      -6.080800777277e-12       1.113459971510e-15       2.370403363395e-12       4.530336483887e-13      -2.893191941965e-15 
  169       6.808153484652e-10       1.320862425912e-13      -6.029073920544e-12       1.128213155308e-15       2.329370358451e-12       4.470270479380e-13      -2.833660237708e-15 
  170       6.846265282872e-10       1.306526410830e-13      -5.973683058536e-12       1.143089645261e-15       2.289178960292e-12       4.411220446316e-13      -2.774672221300e-15 
  171       6.883863269863e-10       1.291964531115e-13      -5.914618814262e-12       1.158089435036e-15       2.249772860506e-12       4.353135671243e-13      -2.716237909101e-15 
  172       6.920936693713e-10       1.277203832607e-13      -5.851871488002e-12       1.173212382533e-15       2.211143599266e-12       4.296007292718e-13      -2.658356104813e-15 
  173       6.957475731163e-10       1.262271534620e-13      -5.785432866377e-12       1.188458285925e-15       2.173293580618e-12       4.239835053430e-13      -2.601020960397e-15 
  174       6.993470498931e-10       1.247195899717e-13      -5.715296869067e-12       1.203826909471e-15       2.136223318881e-12       4.184615819242e-13      -2.544224201539e-15 
  175       7.028911052797e-10       1.232006246315e-13      -5.641459585648e-12       1.219317982982e-15       2.099931398922e-12       4.130343519175e-13      -2.487955078353e-15 
  176       7.063787386688e-10       1.216732961286e-13      -5.563919312436e-12       1.234931201289e-15       2.064414436424e-12       4.077009085379e-13      -2.432200316082e-15 
  177       7.098089431764e-10       1.201407512564e-13      -5.482676589317e-12       1.250666223706e-15       2.029667038152e-12       4.024600393113e-13      -2.376944065795e-15 
